num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/replay_buffer_add_data_timer,timers/replay_buffer_sampling_timer,timers/learner_update_timer,timers/replay_buffer_update_prios_timer,timers/synch_weights,env_runners/env_reset_timer,env_runners/num_env_steps_sampled_lifetime,env_runners/num_episodes,env_runners/env_to_module_sum_episodes_length_in,env_runners/num_episodes_lifetime,env_runners/rlmodule_inference_timer,env_runners/env_step_timer,env_runners/env_to_module_sum_episodes_length_out,env_runners/sample,env_runners/num_env_steps_sampled,env_runners/weights_seq_no,env_runners/time_between_sampling,env_runners/episode_return_min,env_runners/episode_return_mean,env_runners/episode_len_min,env_runners/episode_return_max,env_runners/episode_len_max,env_runners/episode_duration_sec_mean,env_runners/episode_len_mean,env_runners/num_env_steps_sampled_lifetime_throughput,replay_buffer/num_env_steps_stored,replay_buffer/num_episodes_stored,replay_buffer/num_env_steps_evicted_lifetime,replay_buffer/num_episodes_added_lifetime,replay_buffer/num_episodes_added,replay_buffer/num_env_steps_sampled,replay_buffer/num_episodes_evicted,replay_buffer/num_episodes_per_sample,replay_buffer/num_episodes_evicted_lifetime,replay_buffer/num_env_steps_added,replay_buffer/actual_n_step,replay_buffer/env_step_utilization,replay_buffer/num_env_steps_sampled_lifetime,replay_buffer/num_resamples,replay_buffer/num_env_steps_evicted,replay_buffer/num_env_steps_per_sample_lifetime,replay_buffer/num_env_steps_added_lifetime,replay_buffer/num_env_steps_per_sample,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled/default_agent,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/num_module_steps_sampled/default_policy,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/agent_episode_return_mean/default_agent,env_runners/module_episode_return_mean/default_policy,replay_buffer/num_agent_steps_sampled_lifetime/default_agent,replay_buffer/num_module_episodes/default_policy,replay_buffer/num_agent_episodes_added_lifetime/default_agent,replay_buffer/num_module_steps_sampled/default_policy,replay_buffer/num_module_steps_evicted_lifetime/default_policy,replay_buffer/num_agent_steps_per_sample/default_agent,replay_buffer/num_module_episodes_evicted/default_policy,replay_buffer/num_agent_steps_sampled/default_agent,replay_buffer/num_agent_steps_evicted_lifetime/default_agent,replay_buffer/agent_actual_n_step/default_agent,replay_buffer/num_module_steps_added_lifetime/default_policy,replay_buffer/num_agent_steps_added_lifetime/default_agent,replay_buffer/num_agent_steps_added/default_agent,replay_buffer/num_module_episodes_added/default_policy,replay_buffer/num_module_steps_per_sample/default_policy,replay_buffer/num_module_episodes_evicted_lifetime/default_policy,replay_buffer/num_agent_episodes_evicted_lifetime/default_agent,replay_buffer/module_actual_n_step/default_policy,replay_buffer/agent_step_utilization/default_agent,replay_buffer/num_agent_episodes/default_agent,replay_buffer/num_module_resamples/default_policy,replay_buffer/num_agent_steps_evicted/default_agent,replay_buffer/module_step_utilization/default_policy,replay_buffer/num_module_steps_per_sample_lifetime/default_policy,replay_buffer/num_agent_steps_per_sample_lifetime/default_agent,replay_buffer/num_agent_episodes_added/default_agent,replay_buffer/num_agent_resamples/default_agent,replay_buffer/num_module_episodes_per_sample/default_policy,replay_buffer/num_agent_steps_stored/default_agent,replay_buffer/num_module_steps_sampled_lifetime/default_policy,replay_buffer/num_agent_episodes_evicted/default_agent,replay_buffer/num_module_episodes_added_lifetime/default_policy,replay_buffer/num_agent_episodes_per_sample/default_agent,replay_buffer/num_module_steps_evicted/default_policy,replay_buffer/num_module_steps_added/default_policy,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/qf_min,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/num_module_steps_trained,learners/default_policy/total_loss,learners/default_policy/module_train_batch_size_mean,learners/default_policy/qf_loss,learners/default_policy/last_target_update_ts,learners/default_policy/qf_mean,learners/default_policy/weights_seq_no,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/num_trainable_parameters,learners/default_policy/qf_max,learners/default_policy/num_target_updates,learners/default_policy/td_error_mean,learners/default_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_next_observations_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch
61,11092.0,False,11,92c64_00000,2026-03-22_18-04-16,1774217056,61.244582653045654,614.3571772575378,1020,David_Laptop,127.0.0.1,614.3571772575378,11,10.001376106865523,3.84418060785315e-05,0.9158362807206224,0.03251306555177072,0.013446131151979688,0.5722585558475818,0.23673769417037288,0.03739528924045275,0.006418108665929852,0.003065825207158923,11092.0,9.0,4.0832998769284075,140.0,0.002852152005843064,0.0003393315282492925,4.0832998769284075,0.007112585922053051,1003.0,608.0,0.9115561305194319,-125.43216232955456,-101.44611835688353,28,-67.56740806251764,132,0.012087615001946687,74.07,17.149326225775198,10274.47,147.04,0,156,9,122000,0,9217,0,1003,1.0,0.5446625962116542,1218000,0,0,678065,11092,84736,4,0,4,24.192857142857147,88.84642857142856,0.0007447084534217918,0.00042381227326373334,1003.0,11092.0,1003.0,11092.0,-101.44611835688353,-101.44611835688353,1218000,10274.47,156,122000,0,84736,0,122000,0,1.0,156,11092,1003,1003,84736,0,0,1.0,0.5446625962116542,147.04,0,0,0.5446625962116542,678065,678065,9,0,9217,10274.47,1218000,0,11092,9217,0,9,1218000,122000,2000.0,69125,2000.0,0,122000,1218000,2092.9867238347447,2093.0100736936256,1218000,-24.491858,0.0035919147,122000,0.010473204,2000.0,0.010473204,10616.0,-9.91124,609.0,0.001,69125,-2.0015154,20,22.383034,2093.0148796448,0.13479915124094569,5.5950053945257635e-05,0.00016798303876557004,5.792939960587116e-06,0.00014082869354446748,1.0504757957590981e-05,0.00017330370494696195,0.00016265064330840527,7.930677928777273e-05,3.2699728586632994e-05,7.423285299085679e-06,4.517139453075046e-06,0.03603829498059319,6.662610319780825e-05,0.0005861737864213466,0.07837228785247817,1.453450668344239e-05,0.009138281462923987,0.010080021432342202
62,12107.0,False,12,92c64_00000,2026-03-22_18-05-02,1774217102,45.638689041137695,659.9958662986755,1020,David_Laptop,127.0.0.1,659.9958662986755,12,10.357508078795716,3.18471520284319e-05,0.8245613122286046,0.029718399027772995,0.011579147485916305,0.5149015586289898,0.21308030347085163,0.03375401007735287,0.00598570414305749,0.003065825207158923,12107.0,9.0,4.0675861578582015,149.0,0.0025154416804735423,0.0003061806045552446,4.0675861578582015,0.006277177700243665,1015.0,670.0,0.8215825282274242,-135.13870423659682,-107.75375924773515,34,-67.56740806251764,214,0.011624841000884772,80.41,24.138504683433194,11297.01,157.71,0,165,9,124000,0,9959,0,1015,1.0,0.5586247539327719,1342000,0,0,761479,12107,83414,4,0,4,23.076562499999998,92.17656249999999,0.0006778595883674169,0.0003610879534019192,1015.0,12107.0,1015.0,12107.0,-107.75375924773515,-107.75375924773515,1342000,11297.01,165,124000,0,83414,0,124000,0,1.0,165,12107,1015,1015,83414,0,0,1.0,0.5586247539327719,157.71,0,0,0.5586247539327719,761479,761479,9,0,9959,11297.01,1342000,0,12107,9959,0,9,1342000,124000,2000.0,69125,2000.0,0,124000,1342000,2965.0548266207024,2964.8817869704576,1342000,-25.27321,0.0034855178,124000,0.01025428,2000.0,0.01025428,11635.0,-11.063925,671.0,0.001,69125,-2.2603326,22,21.827253,2964.961005346075,0.12111581452452157,4.758963351763013e-05,0.00015933438714151786,4.55885922543439e-06,0.000128922837082356,1.2958961499533794e-05,0.00015463117608152538,0.00014240391178162244,6.762248335744246e-05,2.7921630311592297e-05,6.136660841899166e-06,3.948203425126158e-06,0.03193866570363833,5.7053524982345957e-05,0.0005191703072193957,0.07079261557670934,1.1992104311703087e-05,0.008128240307050914,0.009238487673589021
61,13107.0,False,13,92c64_00000,2026-03-22_18-05-52,1774217152,50.31053400039673,710.3064002990723,1020,David_Laptop,127.0.0.1,710.3064002990723,13,10.756752501008696,2.955821917400439e-05,0.8368902490572514,0.02911256481705523,0.011409144643509655,0.5251132097709834,0.21498009117974562,0.0344200020188595,0.005981048471049563,0.003065825207158923,13107.0,8.0,4.065083073746988,157.0,0.0023749444565698266,0.0002873958813582265,4.065083073746988,0.005866265923391771,1000.0,731.0,0.8306278779151721,-151.53826974332333,-115.90496308166534,34,-67.30894222855568,214,0.01306427109055221,97.27,18.39316010167796,12297.06,166.54,0,173,8,122000,0,10333,0,1000,1.0,0.5691252899099837,1464000,0,0,844788,13107,83309,4,0,4,21.610144927536233,91.36956521739131,0.0006359200342044778,0.0003492528416152943,1000.0,13107.0,1000.0,13107.0,-115.90496308166534,-115.90496308166534,1464000,12297.06,173,122000,0,83309,0,122000,0,1.0,173,13107,1000,1000,83309,0,0,1.0,0.5691252899099837,166.54,0,0,0.5691252899099837,844788,844788,8,0,10333,12297.06,1464000,0,13107,10333,0,8,1464000,122000,2000.0,69125,2000.0,0,122000,1464000,2237.113978438718,2237.0692760021134,1464000,-26.200695,0.0029773118,122000,0.010210697,2000.0,0.010210697,12650.0,-12.016572,732.0,0.001,69125,-2.7363303,24,21.744152,2237.1505355594163,0.12135741685044928,4.57075158357064e-05,0.0001491408145549978,4.159284319128648e-06,0.00012272888913345887,1.1077013210204285e-05,0.0001418767059766478,0.00014450706542086118,6.245878335011137e-05,2.639411696756632e-05,5.609967282017375e-06,3.651000796873942e-06,0.03208090742422706,6.451909908164443e-05,0.0005270972760008059,0.07081095915688254,1.338827066429911e-05,0.008239341257880409,0.009188880586569881
62,14108.0,False,14,92c64_00000,2026-03-22_18-06-59,1774217219,66.18266129493713,776.4890615940094,1020,David_Laptop,127.0.0.1,776.4890615940094,14,11.310769855000213,3.0983912481492985e-05,0.9404313428664722,0.030027932106740755,0.013589151157256401,0.5936075418031564,0.24017958535194162,0.03900560760246587,0.006283241475421029,0.003065825207158923,14108.0,3.0,4.04430025716725,160.0,0.0024750660262351986,0.00030010638169387314,4.04430025716725,0.0060983447965947644,1001.0,793.0,0.9358042177972111,-151.53826974332333,-113.48958502963185,34,-67.30894222855568,214,0.013476804103702307,102.67,15.77527478729568,13308.56,173.52,0,176,3,124000,0,10861,0,1001,1.0,0.5788932943443189,1588000,0,0,931256,14108,86468,4,0,4,18.755434782608695,87.66956521739128,0.0006845498700411986,0.0003655223237449263,1001.0,14108.0,1001.0,14108.0,-113.48958502963185,-113.48958502963185,1588000,13308.56,176,124000,0,86468,0,124000,0,1.0,176,14108,1001,1001,86468,0,0,1.0,0.5788932943443189,173.52,0,0,0.5788932943443189,931256,931256,3,0,10861,13308.56,1588000,0,14108,10861,0,3,1588000,124000,2000.0,69125,2000.0,0,124000,1588000,1971.7301652817107,1971.8767372014127,1588000,-27.228996,0.0020848687,124000,0.00980308,2000.0,0.00980308,13660.0,-13.207453,794.0,0.001,69125,-3.3423097,26,20.857899,1971.7445010093575,0.13589713620903027,4.898205242967661e-05,0.0001565898914070179,4.290556804421203e-06,0.0001373699626969768,1.145269061139479e-05,0.00015219222312144062,0.00014477105968428188,6.680721996767407e-05,2.8702334157876256e-05,6.45196405757606e-06,3.926187039052984e-06,0.03675395806737495,6.867768490651539e-05,0.0006246879708136358,0.07827324033399516,1.4562996183510023e-05,0.009289286491754485,0.0103871429184325
62,15109.0,False,15,92c64_00000,2026-03-22_18-08-01,1774217281,61.86069202423096,838.3497536182404,1020,David_Laptop,127.0.0.1,838.3497536182404,15,11.816113390450013,3.770549958480025e-05,0.9649803639717601,0.03097224847192723,0.014570729064972377,0.607180583967832,0.24521368638568494,0.03945229986371452,0.00659646928560187,0.003065825207158923,15109.0,3.0,4.033421495115276,163.0,0.002993098355266554,0.0003407512983727427,4.033421495115276,0.007179197746160425,1001.0,855.0,0.9591974987258312,-151.53826974332333,-113.54461530573666,34,-67.30894222855568,230,0.013572938139550388,115.0,16.81530620174328,14311.93,177.31,0,179,3,124000,0,11041,0,1001,1.0,0.5882269595698473,1712000,0,0,1019608,15109,88352,4,0,4,29.418604651162795,90.44418604651163,0.0008069706311882353,0.0004347856522712348,1001.0,15109.0,1001.0,15109.0,-113.54461530573666,-113.54461530573666,1712000,14311.93,179,124000,0,88352,0,124000,0,1.0,179,15109,1001,1001,88352,0,0,1.0,0.5882269595698473,177.31,0,0,0.5882269595698473,1019608,1019608,3,0,11041,14311.93,1712000,0,15109,11041,0,3,1712000,124000,2000.0,69125,2000.0,0,124000,1712000,2085.87021379198,2085.832695068846,1712000,-28.231312,0.0018252284,124000,0.009223625,2000.0,0.009223625,14677.0,-13.987619,856.0,0.001,69125,-3.8176703,28,19.54301,2085.8014941619363,0.1387533498901839,5.4261224158508095e-05,0.00020845895931008188,4.252650280407603e-06,0.0001419678721617622,1.0585433238263049e-05,0.00018079301739498942,0.00017522611298648232,7.53540557867676e-05,3.652744401751798e-05,6.9444522199417335e-06,4.066914829319393e-06,0.03723114478748712,6.95110859879855e-05,0.0005923161759065922,0.08027222224460932,1.4060137784940322e-05,0.009372881179435492,0.010673766741657412
62,16125.0,False,16,92c64_00000,2026-03-22_18-09-17,1774217357,76.23376154899597,914.5835151672363,1020,David_Laptop,127.0.0.1,914.5835151672363,16,12.460071728549055,4.266629315144976e-05,1.1009666628520416,0.03319621382886315,0.016572675187136406,0.6930408246525032,0.2798759684647608,0.04562092873762539,0.007666726541774408,0.003065825207158923,16125.0,8.0,4.050995269944349,171.0,0.003488405551409984,0.00040014352920257905,4.050995269944349,0.008274252533432067,1016.0,917.0,1.0963902314327347,-188.11108148656785,-114.88835211139173,34,-67.30894222855568,308,0.015306716123595833,152.84,12.93181369917446,15313.53,180.51,0,187,8,124000,0,11247,0,1016,1.0,0.5973072970166424,1836000,0,0,1109674,16125,90066,4,0,4,21.2,90.8252427184466,0.0009307997998104716,0.00048118319517605,1016.0,16125.0,1016.0,16125.0,-114.88835211139173,-114.88835211139173,1836000,15313.53,187,124000,0,90066,0,124000,0,1.0,187,16125,1016,1016,90066,0,0,1.0,0.5973072970166424,180.51,0,0,0.5973072970166424,1109674,1109674,8,0,11247,15313.53,1836000,0,16125,11247,0,8,1836000,124000,2000.0,69125,2000.0,0,124000,1836000,1586.6129983494836,1586.6325888527035,1836000,-29.320578,0.0023538896,124000,0.008289747,2000.0,0.008289747,15704.0,-14.742977,918.0,0.001,69125,-4.1686554,30,17.384764,1586.6100295025203,0.15682033527773978,6.561632606445148e-05,0.00023252468683409032,6.594660337721548e-06,0.0001580366276777107,1.4841378340326952e-05,0.00021208365746140518,0.00018815375525964138,9.227743137801897e-05,3.6448661355478575e-05,7.408930375978816e-06,4.379216337461488e-06,0.04255863116741314,8.341058643379213e-05,0.0006992107896949443,0.09003364325205182,1.608165776819052e-05,0.010765091232387489,0.012048531792343744
62,17135.0,False,17,92c64_00000,2026-03-22_18-10-18,1774217418,60.8461480140686,975.4296631813049,1020,David_Laptop,127.0.0.1,975.4296631813049,17,12.943652850262135,5.259092578642567e-05,1.0437732868616605,0.03255453518265158,0.015000077548724603,0.6560065834674267,0.2665936128031709,0.04214010999279768,0.007147978254160395,0.003065825207158923,17135.0,6.0,4.050666465265428,177.0,0.0037447265255694828,0.0004152238850903809,4.050666465265428,0.00859047855781334,1010.0,979.0,1.0353606756678577,-188.11108148656785,-110.72873081792146,34,-67.30894222855568,324,0.016399443172849713,184.19,17.114765920425093,16325.21,187.07,0,193,6,124000,0,11749,0,1010,1.0,0.6060523863327265,1960000,0,0,1201316,17135,91642,4,0,4,21.285882352941172,91.74823529411765,0.0009497894669082841,0.0004861407984554472,1010.0,17135.0,1010.0,17135.0,-110.72873081792146,-110.72873081792146,1960000,16325.21,193,124000,0,91642,0,124000,0,1.0,193,17135,1010,1010,91642,0,0,1.0,0.6060523863327265,187.07,0,0,0.6060523863327265,1201316,1201316,6,0,11749,16325.21,1960000,0,17135,11749,0,6,1960000,124000,2000.0,69125,2000.0,0,124000,1960000,2067.2904782723504,2067.206205273198,1960000,-30.414488,0.0018601483,124000,0.007936006,2000.0,0.007936006,16723.0,-15.607211,980.0,0.001,69125,-4.410032,32,16.557362,2067.2751159762224,0.15048308394699528,6.418729740044933e-05,0.0002433944129781356,5.746712726164475e-06,0.00016325752293187097,1.556284911515591e-05,0.00021086336269579098,0.0001999650151009529,9.381845490245548e-05,3.778713629613412e-05,6.875003550438731e-06,4.206429379796635e-06,0.04113525346042856,7.868873295330851e-05,0.0006723043144989873,0.08608356515546925,1.5615919119561502e-05,0.010191296465641219,0.011707863260908282
61,18135.0,False,18,92c64_00000,2026-03-22_18-11-19,1774217479,60.78908562660217,1036.218748807907,1020,David_Laptop,127.0.0.1,1036.218748807907,18,13.421859755759716,4.371201235477268e-05,1.0147758990012263,0.03140650141024396,0.014371343462896874,0.6385035340699774,0.25792741281814174,0.04134557094822398,0.007099036806836894,0.003065825207158923,18135.0,8.0,4.058792127945629,185.0,0.0035625455061503632,0.0003981318929513252,4.058792127945629,0.008380423528337858,1000.0,1040.0,1.010017701204553,-188.11108148656785,-110.46114810943604,56,-68.44361953437328,324,0.017884123111143707,188.5,17.782925650979067,17321.88,193.96,0,201,8,122000,0,11968,0,1000,1.0,0.614480687610215,2082000,0,0,1293513,18135,92197,4,0,4,21.189285714285717,90.90357142857142,0.0009330013715269895,0.0004533663954704142,1000.0,18135.0,1000.0,18135.0,-110.46114810943604,-110.46114810943604,2082000,17321.88,201,122000,0,92197,0,122000,0,1.0,201,18135,1000,1000,92197,0,0,1.0,0.614480687610215,193.96,0,0,0.614480687610215,1293513,1293513,8,0,11968,17321.88,2082000,0,18135,11968,0,8,2082000,122000,2000.0,69125,2000.0,0,122000,2082000,2160.5243000555984,2160.5678807807526,2082000,-31.552092,0.0020030786,122000,0.007130722,2000.0,0.007130722,17736.0,-16.487122,1041.0,0.001,69125,-4.7567115,34,14.783936,2160.4072393292195,0.1456905283773987,5.967758745548613e-05,0.00022780309770465809,5.079992521368397e-06,0.0001748058899284638,1.424572015408069e-05,0.0002123904869922533,0.00018292253121638346,8.237388163487764e-05,3.7321643863513115e-05,6.255605595126897e-06,6.914623999710427e-06,0.03920136125618818,7.986476106269768e-05,0.0006238957881598478,0.08419068098334648,1.7174924899092235e-05,0.009851280912566438,0.011122660792196915
62,19139.0,False,19,92c64_00000,2026-03-22_18-12-18,1774217538,59.02125406265259,1095.2400028705597,1020,David_Laptop,127.0.0.1,1095.2400028705597,19,13.877622723202608,6.808861437765783e-05,0.9883273289133112,0.03086210258360034,0.013634405355586247,0.6200060975036544,0.2519816958134212,0.041035038365574227,0.0070737315434439355,0.003065825207158923,19139.0,4.0,4.042685814196092,189.0,0.0035906000651544055,0.0003884013764635988,4.042685814196092,0.008303985344422537,1004.0,1102.0,0.9826430335560863,-188.11108148656785,-108.54561612958088,56,-68.44361953437328,324,0.01914322903379798,180.54,16.75461242893098,18337.85,201.95,0,205,4,124000,0,12675,0,1004,1.0,0.6229892743514825,2206000,0,0,1389256,19139,95743,4,0,4,21.390243902439025,90.64512195121952,0.0009079561574195541,0.0004714242582680002,1004.0,19139.0,1004.0,19139.0,-108.54561612958088,-108.54561612958088,2206000,18337.85,205,124000,0,95743,0,124000,0,1.0,205,19139,1004,1004,95743,0,0,1.0,0.6229892743514825,201.95,0,0,0.6229892743514825,1389256,1389256,4,0,12675,18337.85,2206000,0,19139,12675,0,4,2206000,124000,2000.0,69125,2000.0,0,124000,2206000,2091.8375349960165,2091.914414650835,2206000,-32.73168,0.003478136,124000,0.006463661,2000.0,0.006463661,18739.0,-16.760181,1103.0,0.001,69125,-4.820202,36,13.335912,2091.887622931194,0.14207284725755556,6.419182896169658e-05,0.00023276475268165598,5.477355084424038e-06,0.00016985633939101263,1.2407837636118875e-05,0.00019403659594370858,0.000198392018308708,8.756157997381731e-05,3.6015723765719097e-05,9.620269426780736e-06,5.435878506723922e-06,0.03788528973452112,7.75383780851501e-05,0.0005841712690188939,0.08268607245472143,1.771276678773707e-05,0.009644217397340183,0.010578499764117021
61,20148.0,False,20,92c64_00000,2026-03-22_18-13-31,1774217611,72.99432730674744,1168.2343301773071,1020,David_Laptop,127.0.0.1,1168.2343301773071,20,14.468616255972963,9.215053041505006e-05,1.0853158269432426,0.033796939028918165,0.014592307628063782,0.6847612906951402,0.27354388825109616,0.04571236836266445,0.007626939302997416,0.003065825207158923,20148.0,12.0,4.06232859765867,201.0,0.0036228419143594483,0.0004088410978367651,4.06232859765867,0.008676537423931215,1009.0,1163.0,1.076854865406321,-173.41661016643047,-111.98231455812231,56,-68.44361953437328,273,0.020474752062000334,144.6,14.02207770613345,19334.13,208.71,0,216,11,122000,0,12860,0,1009,1.0,0.6312871871880427,2328000,0,0,1485002,20148,95746,4,0,4,24.284000000000002,90.63600000000001,0.0009662986435359209,0.0004940220278575025,1009.0,20148.0,1009.0,20148.0,-111.98231455812231,-111.98231455812231,2328000,19334.13,216,122000,0,95746,0,122000,0,1.0,216,20148,1009,1009,95746,0,0,1.0,0.6312871871880427,208.71,0,0,0.6312871871880427,1485002,1485002,11,0,12860,19334.13,2328000,0,20148,12860,0,11,2328000,122000,2000.0,69125,2000.0,0,122000,2328000,1706.184871225826,1706.0810554456355,2328000,-33.94175,0.0042516734,122000,0.006454551,2000.0,0.006454551,19755.0,-17.410536,1164.0,0.001,69125,-4.6449227,38,13.297088,1706.1464416392241,0.15308274815486064,7.925323796782766e-05,0.00022260781586049043,5.294521902791344e-06,0.00019434395209323772,1.155591064085177e-05,0.000210086722567143,0.00019030095667711656,8.819992225071395e-05,4.663019389542293e-05,8.203381109250441e-06,5.021657206737044e-06,0.04149061407583743,9.672381930365243e-05,0.0006896424719800268,0.08772739266741307,1.709340589832902e-05,0.010742844856275819,0.011667932330941889
62,21161.0,False,21,92c64_00000,2026-03-22_18-14-30,1774217670,59.053576707839966,1227.287906885147,1020,David_Laptop,127.0.0.1,1227.287906885147,21,14.914355441415697,9.161254552284213e-05,1.0198124474888404,0.0342341090716983,0.013893628455536407,0.6376198252127967,0.25870496702676316,0.04349055395494634,0.0072233527649436585,0.003065825207158923,21161.0,6.0,4.059050999329075,207.0,0.0034825154558281077,0.0003910676644188832,4.059050999329075,0.008456172909433318,1013.0,1225.0,1.0172821891462505,-173.41661016643047,-110.13146176159381,56,-68.44361953437328,194,0.021076008044183255,135.37,18.231641928926017,20351.99,217.33,0,223,7,124000,0,13599,0,1013,1.0,0.639454987000352,2452000,0,0,1583580,21161,98578,4,0,4,24.92439024390244,88.76707317073172,0.0009513172512446767,0.00046876858722794763,1013.0,21161.0,1013.0,21161.0,-110.13146176159381,-110.13146176159381,2452000,20351.99,223,124000,0,98578,0,124000,0,1.0,223,21161,1013,1013,98578,0,0,1.0,0.639454987000352,217.33,0,0,0.639454987000352,1583580,1583580,7,0,13599,20351.99,2452000,0,21161,13599,0,7,2452000,124000,2000.0,69125,2000.0,0,124000,2452000,2272.305535742202,2272.4501746250576,2452000,-35.14146,0.0028220245,124000,0.0064872843,2000.0,0.0064872843,20768.0,-17.777937,1226.0,0.001,69125,-4.0573378,40,13.3860445,2272.3305345189524,0.1453862030969627,6.8893002794083e-05,0.0002301329347495744,5.072357901419043e-06,0.0001813274808747883,1.1167450429124764e-05,0.00020892289272983426,0.0001793759277603025,7.93010025102654e-05,4.055258871921753e-05,7.437926702634046e-06,4.3243455969282855e-06,0.03918245140262721,8.334485768935258e-05,0.0006752003148639782,0.08373540558885956,1.5194017665732086e-05,0.010073401166197954,0.010999759629219466
61,22161.0,False,22,92c64_00000,2026-03-22_18-15-22,1774217722,52.22742986679077,1279.5153367519379,1020,David_Laptop,127.0.0.1,1279.5153367519379,22,15.28729168199982,6.251232611743381e-05,0.9357419825697119,0.039547380188831464,0.012686145815263302,0.5837569239881935,0.23345254360587828,0.03933948245009309,0.006539807842127963,0.003065825207158923,22161.0,8.0,4.0617781007167295,215.0,0.0028361816202356433,0.00032325727023716205,4.0617781007167295,0.006932524351558132,1000.0,1286.0,0.9314511143529851,-187.98854438960552,-110.45183210648597,69,-72.14169211685658,238,0.022625868003815414,132.74,21.855434958637428,21349.62,224.54,0,231,8,122000,0,13808,0,1000,1.0,0.6472085536701667,2574000,0,0,1681717,22161,98137,4,0,4,24.650000000000002,89.36527777777778,0.0007669606801609713,0.0003856707641746628,1000.0,22161.0,1000.0,22161.0,-110.45183210648597,-110.45183210648597,2574000,21349.62,231,122000,0,98137,0,122000,0,1.0,231,22161,1000,1000,98137,0,0,1.0,0.6472085536701667,224.54,0,0,0.6472085536701667,1681717,1681717,8,0,13808,21349.62,2574000,0,22161,13808,0,8,2574000,122000,2000.0,69125,2000.0,0,122000,2574000,2645.143956912733,2644.8373317238907,2574000,-36.42554,0.0016755608,122000,0.005440618,2000.0,0.005440618,21784.0,-18.232548,1287.0,0.001,69125,-4.2232294,42,11.186725,2645.0865046998174,0.1310529457403203,5.6688070699173766e-05,0.0001833038154384899,4.292583112423448e-06,0.00014519577134421317,9.907622832925888e-06,0.00016910497409494056,0.00015049340144962725,6.68283665085019e-05,3.2197021356720724e-05,6.202078244252302e-06,3.779162570874533e-06,0.03562332386548995,7.240118285539425e-05,0.0006096700548878786,0.07490115626373205,1.4868874407023144e-05,0.00919782866174572,0.01008229358797052
