num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_len_mean,env_runners/env_to_module_sum_episodes_length_out,env_runners/rlmodule_inference_timer,env_runners/env_step_timer,env_runners/num_episodes,env_runners/episode_len_min,env_runners/sample,env_runners/num_env_steps_sampled_lifetime,env_runners/num_env_steps_sampled,env_runners/episode_len_max,env_runners/episode_return_max,env_runners/num_episodes_lifetime,env_runners/episode_return_min,env_runners/episode_return_mean,env_runners/env_reset_timer,env_runners/env_to_module_sum_episodes_length_in,env_runners/weights_seq_no,env_runners/episode_duration_sec_mean,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/module_episode_return_mean/default_policy,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/agent_episode_return_mean/default_agent,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/num_agent_steps_sampled/default_agent,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/num_module_steps_sampled/default_policy,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/entropy,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/vf_loss_unclipped,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/vf_loss,learners/default_policy/num_trainable_parameters,learners/default_policy/curr_entropy_coeff,learners/default_policy/weights_seq_no,learners/default_policy/mean_kl_loss,learners/default_policy/vf_explained_var,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/module_train_batch_size_mean,learners/default_policy/total_loss,learners/default_policy/num_module_steps_trained,learners/default_policy/curr_kl_coeff,learners/default_policy/policy_loss,learners/default_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation
1,44010.0,False,11,35d0f_00000,2026-02-27_09-41-20,1772203280,4.991538047790527,55.4806010723114,18072,David_Laptop,127.0.0.1,55.4806010723114,11,5.103109623580052,2.3725677920128637e-05,5.102633061180506,1.315702825599785,3.780980439781694,0.005161455161380802,105.16,107.59742755657622,0.00017376213188652795,9.20901460111961e-05,38.0,61,1.2742774023707464,44010.0,4000.0,261,-68.54526066035032,452.0,-131.39993286132812,-77.28853485465049,0.00032049999572336674,107.59742755657622,10.0,0.13916261399630458,789.5432790579921,2,0,2,29.8,94.17142857142856,0.0001564817748282556,-77.28853485465049,0.0005928539181288689,-77.28853485465049,44010.0,4000.0,44010.0,4000.0,4000.9903823944505,40448,0,4054.9444785106393,1277272,445568,136965,14084142,252615.90008253735,7992.992887064958,1.3387598,0.0001,1233.032,445568,9.698798,136965,0.01,11.0,0.012163113,-0.05109477,1.0,128.0,4.9909663,40448,0.05000000074505806,0.15434761,7992.895786528,0.3023867324193893,1.1329362343712485e-05,1.8018297763960983e-06,2.5329299872039375e-06,4.920089741054628e-05,2.8002212930105755e-05,1.9228906935665247e-06,2.934535138182334e-05,5.639855652583778e-05,0.0002900093413113529,4.8750778722532644e-05,7.831980306307167e-05,4.1853563721688016e-05,0.08805879792178913,0.0005482072653417467,0.17247943272461147,0.0005822147189476273,1.1111151953153992e-05,0.008291420340087665,0.031541352254934
1,48012.0,False,12,35d0f_00000,2026-02-27_09-41-24,1772203284,4.41249680519104,59.89309787750244,18072,David_Laptop,127.0.0.1,59.89309787750244,12,5.095988152343175,2.36564200918558e-05,5.095510610569281,1.3138261003428626,3.7757503873834604,0.005146143610291634,100.44,96.04472412807348,0.00015443831987113095,7.826615673547474e-05,42.0,66,1.2725607233476002,48012.0,4002.0,249,-69.03136721998453,494.0,-105.59507314860821,-76.65825038291514,0.00032049999572336674,96.04472412807348,11.0,0.11217785799875855,792.5987265766797,2,0,2,21.433333333333334,93.73333333333333,0.00014340504833850056,-76.65825038291514,0.0005268843346227271,-76.65825038291514,48012.0,4002.0,48012.0,4002.0,4001.000478570506,40576,0,4054.875033725533,1283216,486144,136965,15367358,254461.29008849707,8051.089225062497,1.3436667,0.0001,1250.5304,486144,10.0,136965,0.01,12.0,0.009067245,-0.026442409,1.0,128.0,5.0127196,40576,0.05000000074505806,0.025702696,8050.997382329864,0.301268649094441,1.0811527847286783e-05,1.6047184798314745e-06,2.5679863747894696e-06,4.210990597501107e-05,2.6793540885672706e-05,1.8425176337747504e-06,2.8840284830669767e-05,4.361747462943513e-05,0.0002548035507228299,4.5400287490583943e-05,6.956690140089364e-05,4.196702980707517e-05,0.08804268194296526,0.0005457891927360725,0.1714638893974456,0.0005810905726064443,1.1092038805849405e-05,0.008273092134875494,0.03148214673215798
1,52012.0,False,13,35d0f_00000,2026-02-27_09-41-29,1772203289,4.924999952316284,64.81809782981873,18072,David_Laptop,127.0.0.1,64.81809782981873,13,5.0941980848196495,2.355485575474063e-05,5.093720143462506,1.3118163563399041,3.7759730795083053,0.005141421175015792,110.66,139.13426736822606,0.0001467829389963489,7.49866354103092e-05,34.0,66,1.2707177181140348,52012.0,4000.0,237,-69.03136721998453,528.0,-111.9448618888855,-78.69244163937867,0.00032049999572336674,139.13426736822606,12.0,0.11760369198396801,798.2279621416492,2,0,2,28.571428571428577,93.5,0.00014792529783012182,-78.69244163937867,0.0005160252383595101,-78.69244163937867,52012.0,4000.0,52012.0,4000.0,4000.990473784801,40448,0,4054.696283388277,1275692,526592,136965,16643050,254600.5292674106,8056.35507313509,1.3412523,0.0001,1404.5701,526592,9.737585,136965,0.01,13.0,0.0069383564,-0.058422923,1.0,128.0,4.797414,40448,0.05000000074505806,-0.05831351,8056.268143278155,0.30117307960498535,9.791900821685236e-06,1.6152347095271618e-06,2.0713265650066633e-06,4.101284369793086e-05,2.5129179015464923e-05,1.721314390988196e-06,2.807622402532669e-05,4.253136878257187e-05,0.00025004142277574285,4.4989842162943724e-05,6.836537726135925e-05,4.1892358643544975e-05,0.08801436812411852,0.000543998301955535,0.17149263950365598,0.0005792626681050765,1.1066117900869628e-05,0.00824836021394567,0.03142030726565674
1,56014.0,False,14,35d0f_00000,2026-02-27_09-41-34,1772203294,4.681802749633789,69.49990057945251,18072,David_Laptop,127.0.0.1,69.49990057945251,14,5.089976613970885,2.345930593491586e-05,5.089498499028015,1.3111465007763805,3.772423194712944,0.005140884961848653,118.9,100.93855785941145,0.00016326427331037546,8.739786693380053e-05,32.0,68,1.270194401433703,56014.0,4002.0,248,-68.87048683315516,560.0,-114.3812391385436,-79.07703292444349,0.00032049999572336674,100.93855785941145,13.0,0.13611449600663036,797.7423131247874,2,0,2,23.957142857142856,93.48571428571428,0.00015216655150973298,-79.07703292444349,0.0005760551345910464,-79.07703292444349,56014.0,4002.0,56014.0,4002.0,4001.000569046953,40448,0,4054.5293205543944,1276008,567040,136965,17919058,255449.58274102694,8083.979270827909,1.3513038,0.0001,1302.7559,567040,9.567235,136965,0.01,14.0,0.007840899,-0.058822155,1.0,128.0,4.7247663,40448,0.05000000074505806,-0.045730326,8083.8975944411595,0.300100136810361,1.0908278655859636e-05,1.6889171208398464e-06,2.2205238412818364e-06,4.582748993267765e-05,2.7590363120851745e-05,1.9380446750692435e-06,2.9448098519734173e-05,4.7673144485131734e-05,0.0002763521620691486,4.927935019556847e-05,7.752792861495761e-05,4.1806434100276165e-05,0.08799530144419566,0.0005413123189515364,0.17050067210830536,0.0005778370409160749,1.1041457376707363e-05,0.008223685613106697,0.031393272191030955
1,60015.0,False,15,35d0f_00000,2026-02-27_09-41-39,1772203299,4.820827484130859,74.32072806358337,18072,David_Laptop,127.0.0.1,74.32072806358337,15,5.087262913832829,2.339471417003057e-05,5.086784308036498,1.3102663927684537,3.770608391765108,0.00512223611255218,119.88,137.58860923683778,0.00015915020338941403,8.220999833811308e-05,33.0,73,1.2694100469194467,60015.0,4001.0,260,-68.87048683315516,593.0,-114.3812391385436,-78.7027157740295,0.00032049999572336674,137.58860923683778,14.0,0.14094454802572728,800.5407337086922,2,0,2,26.428571428571427,93.41428571428571,0.0001453735222778332,-78.7027157740295,0.000544315219084422,-78.7027157740295,60015.0,4001.0,60015.0,4001.0,4001.000563356484,40448,0,4054.3640273488504,1276008,607488,136965,19195066,255812.87696828117,8096.168433067187,1.3419319,0.0001,1367.8717,607488,9.866209,136965,0.01,15.0,0.0029842746,-0.016911268,1.0,128.0,4.8585997,40448,0.02500000037252903,-0.061235234,8096.091380589618,0.2991199604432029,1.0791152925825597e-05,1.602118105520843e-06,2.121465218413228e-06,4.4180293063991485e-05,2.5862711484988408e-05,1.7896985979616474e-06,2.7499336409697288e-05,4.3884295451062895e-05,0.0002640485279634232,4.736616729334901e-05,7.496279926914729e-05,4.165836948688018e-05,0.08798079043054885,0.000538633195625288,0.16957304038681997,0.0005759276708635586,1.1014042270790021e-05,0.008200840757524173,0.031388780467946825
1,64017.0,False,16,35d0f_00000,2026-02-27_09-41-44,1772203304,5.00982928276062,79.330557346344,18072,David_Laptop,127.0.0.1,79.330557346344,16,5.086423942694676,2.3303766953049596e-05,5.0859445439545725,1.3097677508412198,3.7702793728461845,0.005111916752053371,126.62,141.86056565528736,0.00017525602385326067,8.444737888239375e-05,30.0,67,1.2690535744502025,64017.0,4002.0,299,-69.7247604355216,623.0,-122.62556307762861,-80.64581881649792,0.00032049999572336674,141.86056565528736,15.0,0.14977675202302634,801.127736649706,2,0,2,27.685714285714287,93.75714285714287,0.00015362744888250618,-80.64581881649792,0.0005854775872686454,-80.64581881649792,64017.0,4002.0,64017.0,4002.0,4001.0105577229187,40448,0,4054.180387075362,1275376,647936,136965,20470442,255591.91242880072,8090.004305417309,1.3372136,0.0001,1206.0259,647936,9.446929,136965,0.01,16.0,0.0048423884,-0.036230803,1.0,128.0,4.6919346,40448,0.012500000186264515,-0.01827874,8089.927459560761,0.2980846228374928,1.0917051777138597e-05,1.7071567181861607e-06,2.2910292132955935e-06,4.586268265413949e-05,2.84435930483069e-05,1.859757095195194e-06,2.993592549568285e-05,4.9267049484337785e-05,0.0002822536770948258,5.000808935263703e-05,8.068341221233099e-05,4.167478559662735e-05,0.08797069052459736,0.0005364468647523495,0.16861602798272673,0.0005745323947882819,1.0997900235538062e-05,0.008178987350486564,0.03135109066158618
1,68019.0,False,17,35d0f_00000,2026-02-27_09-41-49,1772203309,4.957764625549316,84.28832197189331,18072,David_Laptop,127.0.0.1,84.28832197189331,17,5.085016551266975,2.3215729223467422e-05,5.084537046514214,1.3099482373325924,3.768705028117675,0.005099093585099171,131.38,181.09103457844355,0.00016934586911586126,8.489045420944437e-05,30.0,73,1.2680552267048428,68019.0,4002.0,427,-69.43727691471577,653.0,-228.69847507029772,-83.4226418132335,0.00032049999572336674,181.09103457844355,16.0,0.15148892601486297,800.3207521702222,2,0,2,27.32857142857143,93.8142857142857,0.0001453868678287145,-83.4226418132335,0.0005674163413886858,-83.4226418132335,68019.0,4002.0,68019.0,4002.0,4001.0204521456894,40448,0,4053.9985832046086,1275376,688384,136965,21745818,255633.01340803897,8092.1087458587535,1.3471992,0.0001,1573.0104,688384,9.922708,136965,0.01,17.0,0.0072388807,-0.08124089,1.0,128.0,4.992986,40448,0.012500000186264515,0.045013994,8092.029521360445,0.2971506126090538,1.063112806603841e-05,1.6498629311617227e-06,2.2477904096584183e-06,4.420775931497813e-05,2.667942879916706e-05,1.7717732938316831e-06,2.8378259239014355e-05,4.648950274428012e-05,0.0002848147244386466,4.653477381526972e-05,7.371480839834241e-05,4.163303710363643e-05,0.08803487761914403,0.0005365433946139052,0.16763564770332534,0.0005727950710913048,1.0971921872800125e-05,0.008186074477362006,0.03133196375439624
1,72020.0,False,18,35d0f_00000,2026-02-27_09-41-54,1772203314,4.589503765106201,88.87782573699951,18072,David_Laptop,127.0.0.1,88.87782573699951,18,5.079950234754304,2.313757077555829e-05,5.079469861047852,1.3089667779599239,3.7646351848346677,0.0050842396485088134,137.66,154.11994125540343,0.0001542660073595981,8.06174938478303e-05,29.0,80,1.2671493959373268,72020.0,4001.0,427,-69.68103892356157,682.0,-228.69847507029772,-84.5027275428921,0.00032049999572336674,154.11994125540343,17.0,0.15711673798505216,801.4481131585176,2,0,2,19.685714285714283,93.34285714285716,0.0001469195513878325,-84.5027275428921,0.0005402089142636606,-84.5027275428921,72020.0,4001.0,72020.0,4001.0,4001.0202476242325,40448,0,4053.7985973725627,1274744,728832,136965,23020562,256677.24146359303,8126.409989940807,1.3454974,0.0001,1352.6887,728832,9.521085,136965,0.01,18.0,0.010251952,-0.023271203,1.0,128.0,4.786959,40448,0.012500000186264515,0.039743554,8126.133017018597,0.29610266948138103,1.01715050604905e-05,1.614506491387302e-06,2.14589589342427e-06,4.557597779550555e-05,2.609842614312761e-05,1.7632908546442168e-06,2.86523711242658e-05,4.287737973479664e-05,0.0002648952305682623,4.516094018796208e-05,7.191041729003294e-05,4.1730705989836784e-05,0.08806010684435489,0.0005339299606680941,0.16665342122648474,0.0005707291203249892,1.0969202304669695e-05,0.008168471732936148,0.03126791911622121
1,76020.0,False,19,35d0f_00000,2026-02-27_09-41-58,1772203318,4.7521562576293945,93.6299819946289,18072,David_Laptop,127.0.0.1,93.6299819946289,19,5.076454705407723,2.307319517526988e-05,5.0759734734371325,1.3076026201805757,3.7625190399874597,0.00506938625248572,128.88,118.48274557372318,0.00015518407645901942,7.725271285899488e-05,32.0,59,1.2658604039775683,76020.0,4000.0,271,-67.07973148673773,714.0,-123.90061595290899,-82.02617378666997,0.00032049999572336674,118.48274557372318,18.0,0.14588268799241633,805.1120135258083,2,0,2,24.41428571428571,93.1857142857143,0.00014372605537533135,-82.02617378666997,0.0005137039362972809,-82.02617378666997,76020.0,4000.0,76020.0,4000.0,4001.0100451479902,40448,0,4053.620611398837,1275376,769280,136965,24295938,257226.89482045246,8144.343307504412,1.3370351,0.0001,1342.266,769280,9.800891,136965,0.01,19.0,0.0053995205,-0.032850146,1.0,128.0,4.890086,40448,0.012500000186264515,0.0029432792,8144.279955109901,0.2962251297859523,9.82187241764861e-06,1.8139449537541304e-06,2.4550960511436858e-06,4.3106426575233595e-05,2.501181278579904e-05,1.7437050551024318e-06,2.784082358750494e-05,4.262179863531042e-05,0.00024746635945341485,4.49934287729305e-05,6.942069291602e-05,4.1645399129643776e-05,0.08806000377493499,0.0005321096610812913,0.16689588901468588,0.000569035829418332,1.0940509734243742e-05,0.008144362017453785,0.031181045923838833
1,80022.0,False,20,35d0f_00000,2026-02-27_09-42-03,1772203323,4.913250923156738,98.54323291778564,18072,David_Laptop,127.0.0.1,98.54323291778564,20,5.074747521352947,2.2974464228630306e-05,5.0742645927025585,1.3068325579797588,3.7615918585868133,0.005058009390152522,126.76,124.95726127479583,0.00015801745275347793,7.797780577221657e-05,30.0,76,1.2651691004380476,80022.0,4002.0,324,-69.50563959032297,744.0,-158.52939731627703,-81.77411504171789,0.00032049999572336674,124.95726127479583,19.0,0.14509711801540107,806.2561107755042,2,0,2,26.785714285714285,93.08571428571427,0.0001429544641249862,-81.77411504171789,0.000523497731424999,-81.77411504171789,80022.0,4002.0,80022.0,4002.0,4001.0199446965103,40448,0,4053.4444052848485,1275376,809728,136965,25571314,257248.79155182204,8145.7170322718885,1.3515338,0.0001,1052.4846,809728,9.728051,136965,0.01,20.0,0.0058146548,-0.029724598,1.0,128.0,4.8209095,40448,0.012500000186264515,-0.029672727,8145.651399351699,0.29520685848947154,1.0322076214681707e-05,1.6183658492941078e-06,2.216851460590955e-06,4.344455636312586e-05,2.505472567890625e-05,1.8025369535248123e-06,2.74182280401596e-05,4.387907150427062e-05,0.0002550492503365085,4.4977398495683866e-05,7.012577483414626e-05,4.2477944171470594e-05,0.08802519473852415,0.0005438605640799487,0.16595157212423448,0.0005681634705578748,1.0919105306976721e-05,0.008123890395888851,0.031155769464788555
1,84022.0,False,21,35d0f_00000,2026-02-27_09-42-08,1772203328,4.50391411781311,103.04714703559875,18072,David_Laptop,127.0.0.1,103.04714703559875,21,5.068950363139456,2.2892718384982584e-05,5.0684670277752835,1.3053835594007692,3.757250687001487,0.005051813294279931,129.2,191.86291108152844,0.00015331565454841878,7.712723107898567e-05,30.0,66,1.2638255254326487,84022.0,4000.0,324,-68.10862804204226,774.0,-158.52939731627703,-82.26739666841924,0.00032049999572336674,191.86291108152844,20.0,0.14617794399149717,806.5615655249147,2,0,2,24.400000000000002,93.26666666666667,0.00014225419465895199,-82.26739666841924,0.0005314295449315049,-82.26739666841924,84022.0,4000.0,84022.0,4000.0,4001.009745249545,40448,0,4053.2499612320003,1274744,850176,136965,26846058,258298.97468242145,8179.8772089030945,1.3275957,0.0001,913.8627,850176,9.535448,136965,0.01,21.0,0.0044030147,-0.09392369,1.0,128.0,4.770781,40448,0.0062500000931322575,0.016277831,8179.796020429072,0.2942672839061144,1.024991827323782e-05,1.758437501616823e-06,2.1253729732525997e-06,4.273185559658404e-05,2.5902814613502857e-05,1.743667401922026e-06,2.7320000992443997e-05,4.306621970646818e-05,0.0002550587919615347,4.4498534244704275e-05,6.956364558974469e-05,4.253716608686424e-05,0.08801936479046302,0.0005418979569674509,0.16502570040371237,0.0005663258348544249,1.0900916110979068e-05,0.008098986491319909,0.031181349769153738
1,88024.0,False,22,35d0f_00000,2026-02-27_09-42-13,1772203333,4.992291212081909,108.03943824768066,18072,David_Laptop,127.0.0.1,108.03943824768066,22,5.067987170506729,2.2811792328077777e-05,5.067502950496896,1.3039139508057276,3.757764330131344,0.005043094161801511,141.34,150.7698076563858,0.00016771249228039764,8.453507311051344e-05,28.0,63,1.2624747951788384,88024.0,4002.0,350,-67.46007357910275,802.0,-183.33835539966822,-84.28022642821074,0.00032049999572336674,150.7698076563858,21.0,0.154731925977394,810.531479954309,2,0,2,20.571428571428577,93.21428571428571,0.0001550448799988595,-84.28022642821074,0.0005809333346998198,-84.28022642821074,88024.0,4002.0,88024.0,4002.0,4001.01964779705,40448,0,4053.0574616196805,1274744,890624,136965,28120802,258129.52990604818,8175.301973890812,1.334486,0.0001,965.2886,890624,9.580454,136965,0.01,22.0,0.005681115,-0.40008414,1.0,128.0,4.7405763,40448,0.0062500000931322575,-0.03634087,8175.246446744728,0.2947672920680869,1.2126527772856392e-05,1.9570671477711835e-06,2.269402045396524e-06,4.541180480256324e-05,2.670486561731922e-05,2.304737346814684e-06,3.386022160408456e-05,4.65923960309452e-05,0.0002849819420772119,4.902445236161062e-05,7.351783424831674e-05,4.252979528054739e-05,0.08808538914374896,0.000539931976915098,0.1655424933999554,0.00056496657668237,1.0882906478634954e-05,0.008076818624943298,0.031128628272240964
1,92025.0,False,23,35d0f_00000,2026-02-27_09-42-17,1772203337,4.449661493301392,112.48909974098206,18072,David_Laptop,127.0.0.1,112.48909974098206,23,5.061571436800351,2.2736674405661267e-05,5.061086506992577,1.302186666299511,3.7530913058294857,0.005028612220340912,142.64,162.87857233950095,0.0001545479661394242,8.366870809407163e-05,27.0,63,1.2608557797268116,92025.0,4001.0,350,-67.57653474807739,829.0,-183.33835539966822,-85.05411799035966,0.00032049999572336674,162.87857233950095,22.0,0.1556016360037029,810.1400851734115,2,0,2,23.885714285714283,93.15714285714286,0.00014376770449435166,-85.05411799035966,0.000547545025201836,-85.05411799035966,92025.0,4001.0,92025.0,4001.0,4001.0194513190795,40320,0,4052.846887003484,1270080,930944,136965,29390882,259448.1441465469,8218.127259601999,1.3318737,0.0001,960.35864,930944,9.520788,136965,0.01,23.0,0.014239933,-0.22927701,1.0,128.0,4.746731,40320,0.0062500000931322575,-0.00043312088,8218.074003021553,0.2936654051484736,9.968820214932501e-06,1.9065956372892527e-06,2.171029265247865e-06,4.374390501697975e-05,2.588911265658861e-05,2.124809539170776e-06,2.9861582932679924e-05,4.419414781452931e-05,0.0002671724412183015,4.7871110086515915e-05,7.16918397339792e-05,4.270549841159278e-05,0.08804689425312841,0.0005379106572563348,0.16458985546571042,0.0005627979106460737,1.0863076927385297e-05,0.008051976438461944,0.0310517889900668
1,96026.0,False,24,35d0f_00000,2026-02-27_09-42-22,1772203342,4.490875720977783,116.97997546195984,18072,David_Laptop,127.0.0.1,116.97997546195984,24,5.055751032431374,2.265930880377866e-05,5.055267230922448,1.3006757676376095,3.748806392770535,0.005007426098530149,135.24,145.9635949559102,0.00017159412088800364,7.938708194504078e-05,33.0,76,1.2593801739300234,96026.0,4001.0,290,-70.03319635242224,862.0,-123.23465056717396,-82.35217600405217,0.00032049999572336674,145.9635949559102,23.0,0.14545743398368358,814.2020804210142,2,0,2,22.75,92.95,0.00014451375797631158,-82.35217600405217,0.0005334567688877836,-82.35217600405217,96026.0,4001.0,96026.0,4001.0,4001.0192568058887,40448,0,4052.698418133449,1276008,971392,136965,30666890,260576.71909746827,8254.206007029248,1.3127476,0.0001,1198.897,971392,9.773718,136965,0.01,24.0,0.0058848923,-0.28145766,1.0,128.0,5.0530553,40448,0.0062500000931322575,0.17928736,8254.15447476603,0.2926449150961105,1.0227535720862998e-05,1.6451006124135831e-06,2.2232829875360564e-06,4.3459046283675845e-05,2.5314944050154695e-05,1.8299707796941382e-06,2.889249672845719e-05,4.462330096158155e-05,0.0002574064137403731,4.512583555500914e-05,7.108648080752966e-05,4.256644329214451e-05,0.08805124930996477,0.0005372165502689231,0.16362705691107715,0.0005610659309376954,1.0835445610732188e-05,0.008029845675137603,0.03101983910023316
1,100027.0,False,25,35d0f_00000,2026-02-27_09-42-26,1772203346,4.36118483543396,121.3411602973938,18072,David_Laptop,127.0.0.1,121.3411602973938,25,5.048609397106542,2.2559715518628317e-05,5.048125635613424,1.2990571829621205,3.743300351841684,0.004991969838044751,130.32,208.8332781329908,0.00015333639626367542,7.83341508825826e-05,31.0,76,1.2576322291914002,100027.0,4001.0,279,-70.03319635242224,893.0,-116.33496546000242,-80.10226689562201,0.00032049999572336674,208.8332781329908,24.0,0.13897544200066478,817.9964987978544,2,0,2,20.666666666666668,92.63333333333334,0.00013933845768022548,-80.10226689562201,0.0005333466928354263,-80.10226689562201,100027.0,4001.0,100027.0,4001.0,4001.01906423783,40448,0,4052.5314339521146,1275376,1011840,136965,31942266,262133.1924890004,8304.062134270038,1.323581,0.0001,1070.997,1011840,10.0,136965,0.01,25.0,0.005570872,-0.19363248,1.0,128.0,4.983084,40448,0.0062500000931322575,-0.0037146206,8304.014374147453,0.2916409899438048,9.933165153954755e-06,1.5914116348520846e-06,2.087686146118362e-06,4.145995825393556e-05,2.517729714215736e-05,1.850301833028388e-06,2.751527529560462e-05,4.485297778790896e-05,0.0002635212014987485,4.576919316206556e-05,6.884975439733469e-05,4.2815778178239995e-05,0.08805521781711348,0.0005347273845999071,0.16265679934343066,0.000561638270978449,1.0821091870387244e-05,0.008044623218238497,0.030972983708618358
1,104027.0,False,26,35d0f_00000,2026-02-27_09-42-31,1772203351,4.517307281494141,125.85846757888794,18072,David_Laptop,127.0.0.1,125.85846757888794,26,5.043224060135513,2.2482119490387053e-05,5.0427388192569556,1.2975572351323519,3.739321741322678,0.0049702701380128075,129.08,147.4217175178942,0.00016412252358616124,8.260091082054206e-05,30.0,77,1.256240544900045,104027.0,4000.0,279,-69.98078781366348,923.0,-150.14283500611782,-80.80654869310558,0.00032049999572336674,147.4217175178942,25.0,0.1390568259963766,822.026576919284,2,0,2,22.38571428571429,92.61428571428571,0.00014876874118612674,-80.80654869310558,0.0005789151465492419,-80.80654869310558,104027.0,4000.0,104027.0,4000.0,4001.008873595452,40448,0,4052.3461196125936,1274744,1052288,136965,33217010,262902.02785108425,8329.134353767191,1.3010387,0.0001,1068.6843,1052288,9.256415,136965,0.01,26.0,0.0059087565,-0.10133362,1.0,128.0,4.6264467,40448,0.0062500000931322575,0.011212742,8329.062059688684,0.29187166104370016,1.1032145275237294e-05,1.920510771222216e-06,2.245490176511212e-06,4.5002036516951376e-05,2.6992141118644793e-05,1.916095418267652e-06,3.117933987353628e-05,4.7407541543656166e-05,0.000281855494779039,4.80488614004519e-05,7.663855743425996e-05,4.2902620825462026e-05,0.08802000063913695,0.0005327451119294605,0.16301284034865635,0.000559835889370665,1.0808879354368299e-05,0.008021164984597557,0.030914308872813375
1,108027.0,False,27,35d0f_00000,2026-02-27_09-42-35,1772203355,4.409798860549927,130.26826643943787,18072,David_Laptop,127.0.0.1,130.26826643943787,27,5.036697441534032,2.238629811359961e-05,5.036213391064316,1.2957465047821908,3.7346202569083884,0.004960279436339603,115.68,114.79709749834119,0.00014904041813547462,7.80288473676946e-05,36.0,74,1.254597269951451,108027.0,4000.0,189,-68.78858037292957,959.0,-91.41155856847763,-76.56892832033336,0.00032049999572336674,114.79709749834119,26.0,0.12449800801463425,825.3265847391658,2,0,2,23.066666666666666,92.51666666666667,0.00013538857091263988,-76.56892832033336,0.0005101962926442141,-76.56892832033336,108027.0,4000.0,108027.0,4000.0,4000.9987848594974,40448,0,4052.2226584164678,1276640,1092736,136965,34493650,264173.6428752228,8369.443568395642,1.3281666,0.0001,1117.8018,1092736,9.346547,136965,0.01,27.0,0.0036524604,-0.16507614,1.0,128.0,4.7016,40448,0.0031250000465661287,0.041584983,8369.402063560749,0.29080784143502136,9.68747663370703e-06,1.5698524598433213e-06,2.0647600753898137e-06,4.017606506780961e-05,2.424925779884597e-05,1.7367612492512706e-06,2.6825601367677913e-05,4.2380561977873624e-05,0.00024756267756154273,4.4508920583503865e-05,6.746407146816135e-05,4.2872594162930606e-05,0.0879778506321838,0.0005299536614940696,0.16206454794488215,0.0005584225309114762,1.0791790089590294e-05,0.00800136433491022,0.030870401785081325
