num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/num_env_steps_sampled,env_runners/rlmodule_inference_timer,env_runners/sample,env_runners/env_reset_timer,env_runners/episode_duration_sec_mean,env_runners/episode_return_mean,env_runners/weights_seq_no,env_runners/env_step_timer,env_runners/env_to_module_sum_episodes_length_in,env_runners/env_to_module_sum_episodes_length_out,env_runners/episode_return_max,env_runners/episode_len_mean,env_runners/num_episodes_lifetime,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_len_max,env_runners/num_episodes,env_runners/episode_len_min,env_runners/episode_return_min,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/agent_episode_return_mean/default_agent,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled/default_agent,env_runners/num_module_steps_sampled/default_policy,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/module_episode_return_mean/default_policy,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/num_module_steps_trained,learners/default_policy/curr_entropy_coeff,learners/default_policy/vf_loss_unclipped,learners/default_policy/num_trainable_parameters,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/vf_loss,learners/default_policy/entropy,learners/default_policy/weights_seq_no,learners/default_policy/vf_explained_var,learners/default_policy/curr_kl_coeff,learners/default_policy/mean_kl_loss,learners/default_policy/policy_loss,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/total_loss,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/module_train_batch_size_mean,learners/default_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate 
1,148186.0,False,37,e4c3d_00000,2026-03-22_19-40-01,1774222801,6.328142404556274,218.31324744224548,27124,David_Laptop,127.0.0.1,218.31324744224548,37,5.027527126496241,2.408280454686899e-05,5.02685783665112,0.47370300564343915,4.5437921988390615,0.008042797927591484,4002.0,0.0002977189285317115,0.43340141696993534,0.00045205012429505587,0.43833956595975904,-146.78618965260685,36.0,0.00018437773203834325,457.10157374462017,457.10157374462017,-65.92708488740027,290.9,1066.0,148186.0,438,14.0,58,-239.19856287539005,735.8807857305811,4,0,4,33.62222222222222,91.14444444444445,-146.78618965260685,148186.0,0.0002593308995088045,4002.0,4002.0,148186.0,0.001000307567045716,-146.78618965260685,4004.307223781384,136965,0,1270080,1500288,40320,4064.635680065991,47465813,236667.06910137727,7484.911110296142,40320,0.01,1372.0189,136965,0.0001,7.655241,1.2549839,37.0,-0.088679194,0.05000000074505806,0.007317351,0.109173454,1500288,3.9246101,1.0,128.0,7484.806855657566,0.3596211505770591,7.91176101773923e-05,5.000185756029979e-05,3.0483369920170754e-06,2.2678186864584684e-05,3.940780766860803e-06,6.263316327277511e-05,2.9552777871241423e-06,0.0004734031164688765,9.205952597468403e-05,0.00011932999143715389,0.00011094582113452844,0.0007443081091162829,1.2484505559462503e-05,5.988831590826887e-05,0.0005521920762665616,0.1187670247584046,0.18555263767571195,0.043475505997573625,0.009745220020153511
1,152189.0,False,38,e4c3d_00000,2026-03-22_19-40-07,1774222807,6.19570517539978,224.50895261764526,27124,David_Laptop,127.0.0.1,224.50895261764526,38,5.039036995231562,2.4008976608867473e-05,5.038369223283905,0.47441920758758666,4.554625830854141,0.008011120950493165,4003.0,0.0002675869205073932,0.43414053405208336,0.00045205012429505587,0.5857992849498987,-154.86860555754976,37.0,0.0001677622671961877,544.8554908257739,544.8554908257739,-76.83910137414932,319.64,1079.0,152189.0,432,13.0,58,-239.19856287539005,730.8822800200196,4,0,4,37.14444444444444,91.0888888888889,-154.86860555754976,152189.0,0.0002296558198550325,4003.0,4003.0,152189.0,0.0008987965887029416,-154.86860555754976,4004.2941515435705,136965,0,1269765,1540608,40320,4064.299323265331,48735578,235037.5211031555,7434.667211836388,40320,0.01,1354.873,136965,0.0001,8.133301,1.26237,38.0,-0.16344833,0.05000000074505806,0.0061703725,-0.005918824,1540608,4.0484166,1.0,128.0,7434.594968375243,0.3585125480712337,7.223999290164916e-05,4.5002568504044466e-05,2.553126236828664e-06,1.954318871863571e-05,3.4700735656523655e-06,5.7212962174082976e-05,2.7288761290243454e-06,0.00042574070982113126,8.447731448724398e-05,0.00010826349036691793,9.527521623370318e-05,0.0007425810296400483,1.2540658389631522e-05,5.993442951146188e-05,0.0005526751558269531,0.1186441145112655,0.18466873030147588,0.04340154893981858,0.009716819819550717
1,156194.0,False,39,e4c3d_00000,2026-03-22_19-40-14,1774222814,7.403096675872803,231.91204929351807,27124,David_Laptop,127.0.0.1,231.91204929351807,39,5.0625698092801334,2.3933889263323422e-05,5.061901734053511,0.47526823551186603,4.5773535905464104,0.007971510743210532,4005.0,0.00027893829800567353,0.4350084692112765,0.00045205012429505587,0.7204967110231518,-160.52862178500743,38.0,0.00017560203020900567,506.8458434754126,506.8458434754126,-65.04531761817634,369.99,1090.0,156194.0,431,11.0,58,-239.19856287539005,726.4656803408833,4,0,4,23.04,90.20000000000002,-160.52862178500743,156194.0,0.00024084540908887183,4005.0,4005.0,156194.0,0.0009590252154026402,-160.52862178500743,4004.301210028135,136965,0,1270080,1580928,40320,4063.976330032678,50005658,231824.9379716499,7334.019198296624,40320,0.01,920.06464,136965,0.0001,8.565767,1.2511746,39.0,-0.18555355,0.05000000074505806,0.0067245783,0.017923305,1580928,4.288631,1.0,128.0,7333.955094433617,0.3597725745895554,7.275519746940658e-05,4.9243668391316004e-05,2.6720620605405695e-06,2.1321444068053367e-05,3.5421489207799203e-06,7.140682163907947e-05,2.7950446102694765e-06,0.00044161458529698336,8.625085582379449e-05,0.00011517958785580668,0.00010263241675119793,0.0007400462181690787,1.2601250893724538e-05,6.012408773172287e-05,0.0005539384070766583,0.11900023736336192,0.18551957199496596,0.04344525845240374,0.009728776619917247
1,160197.0,False,40,e4c3d_00000,2026-03-22_19-40-21,1774222821,7.025378942489624,238.9374282360077,27124,David_Laptop,127.0.0.1,238.9374282360077,40,5.082104272188008,2.3921550935026966e-05,5.081435130711706,0.4761039891577278,4.596084728643474,0.007944565634798229,4003.0,0.0002806633368366955,0.43595371951768197,0.00045205012429505587,0.7310102770058439,-151.32374562054872,39.0,0.00018061900097317014,525.1813418998138,525.1813418998138,-65.04531761817634,364.03,1099.0,160197.0,431,9.0,61,-204.14919583126903,717.066926494917,4,0,4,32.71,90.16,-151.32374562054872,160197.0,0.0002429988634312616,4003.0,4003.0,160197.0,0.0009591436555887915,-151.32374562054872,4004.2881979278536,136965,0,1268820,1621248,40320,4063.6165667323517,51274478,229224.4177044299,7253.0229763089155,40320,0.01,610.78284,136965,0.0001,7.4770656,1.2729021,40.0,-0.13935614,0.02500000037252903,0.0048764376,-0.1888564,1621248,3.5371914,1.0,128.0,7252.954255243829,0.358901815843131,7.473207298215342e-05,4.726170037707151e-05,2.8125445376792512e-06,2.0833354929672674e-05,3.885519847731908e-06,6.119164166471571e-05,2.9152706544372997e-06,0.0004492525515828245,8.982174686790657e-05,0.00011644110435090622,0.0001037070076243379,0.0007358227580597222,1.2563234398249836e-05,5.99938492766788e-05,0.0005571200253834614,0.11886934598790434,0.18481143227346086,0.04343410886757733,0.009712041853579613
1,164204.0,False,41,e4c3d_00000,2026-03-22_19-40-28,1774222828,6.373660326004028,245.31108856201172,27124,David_Laptop,127.0.0.1,245.31108856201172,41,5.094859478466744,2.388233694857537e-05,5.09419078240654,0.47712638526649764,4.607856136354866,0.007913062979131944,4007.0,0.00028953408285566486,0.4369160403227482,0.00045205012429505587,0.7958618830423803,-158.54635572953148,40.0,0.00018509127128969093,531.6328443203018,531.6328443203018,-87.86433150619268,396.4,1108.0,164204.0,431,9.0,61,-203.0105241239071,709.2814800838011,4,0,4,30.0,89.75000000000001,-158.54635572953148,164204.0,0.00024916265834423355,4007.0,4007.0,164204.0,0.0009716979437332881,-158.54635572953148,4004.315315948575,136965,0,1270080,1661568,40320,4063.3004010650284,52544558,227593.3470126314,7202.444686494048,40320,0.01,1032.261,136965,0.0001,6.8291883,1.2497506,41.0,-0.2570604,0.02500000037252903,0.0073102806,-0.020117296,1661568,3.382162,1.0,128.0,7202.371194111369,0.3583875776841421,7.683755141669892e-05,4.88464507152375e-05,3.0373856931684397e-06,2.202535002783379e-05,4.085234311985316e-06,6.131875386237752e-05,3.0692713512847644e-06,0.00046093073635399066,8.885392905241491e-05,0.00012184159352907315,0.00010263519753224018,0.0007341375282741703,1.2697604034035613e-05,6.093391319700606e-05,0.0005561778289449798,0.11907514052926758,0.18414052495407385,0.043398856778158044,0.0097014964318654
1,168209.0,False,42,e4c3d_00000,2026-03-22_19-40-34,1774222834,6.439694166183472,251.7507827281952,27124,David_Laptop,127.0.0.1,251.7507827281952,42,5.108239258679789,2.389051429571626e-05,5.107567649581593,0.47881438441353863,4.619575033992039,0.007881983350844687,4005.0,0.0003115502592644789,0.43831602491931543,0.00045205012429505587,0.7863869880884886,-158.09588675333188,41.0,0.00020599030563481203,490.2967317449302,490.2967317449302,-70.21700517088175,386.69,1119.0,168209.0,431,11.0,61,-203.0105241239071,704.7740216165051,4,0,4,30.666666666666668,90.62222222222222,-158.09588675333188,168209.0,0.0002913895552947811,4005.0,4005.0,168209.0,0.0010761822505213452,-158.09588675333188,4004.3221627890894,136965,0,1270080,1701888,40320,4062.987397054378,53814638,226013.10061872288,7153.405368972604,40320,0.01,1291.2158,136965,0.0001,7.0183077,1.2530694,42.0,-0.14370513,0.02500000037252903,0.006107442,-0.05676516,1701888,3.4400103,1.0,128.0,7153.364825759927,0.3593809459059474,8.61567329001133e-05,5.135131317967652e-05,4.64557765246093e-06,2.412123535478441e-05,3.898499287074821e-06,6.545993452043806e-05,2.984837078445649e-06,0.0004980050448551206,0.00010290229788308506,0.00013712847006132375,0.000111064908346188,0.0007330741519007828,1.274862702076864e-05,6.0998576868898097e-05,0.0005553430482321839,0.11929302412467317,0.1849212447042947,0.043385151210361385,0.009713421468192563
1,172216.0,False,43,e4c3d_00000,2026-03-22_19-40-40,1774222840,6.167956829071045,257.91873955726624,27124,David_Laptop,127.0.0.1,257.91873955726624,43,5.118641427096736,2.380160796662667e-05,5.117970877087193,0.48141428256673163,4.62742764665041,0.007839384514908185,4007.0,0.000364298305450136,0.4410272694210915,0.00045205012429505587,0.8704144400730729,-161.13469106219708,42.0,0.00024056946821363016,599.1671115494648,599.1671115494648,-70.21700517088175,404.34,1128.0,172216.0,430,9.0,102,-203.0105241239071,700.0591154059738,4,0,4,21.38888888888889,91.44444444444444,-161.13469106219708,172216.0,0.0003615757456578673,4007.0,4007.0,172216.0,0.0012856480284313358,-161.13469106219708,4004.3489411611986,136965,0,1270080,1742208,40320,4062.6775230838343,55084718,224985.87834577062,7121.894944992006,40320,0.01,1118.6575,136965,0.0001,6.9637322,1.2708826,43.0,-0.23620117,0.02500000037252903,0.0065666316,0.0161338,1742208,3.4854553,1.0,128.0,7121.827604348851,0.35802468444613583,0.00010899553251080281,7.094908282476498e-05,3.76736182678258e-06,3.255048549930286e-05,4.585446584658541e-06,7.897139233572113e-05,4.3136281900075586e-06,0.000594602397093057,0.00012395260302772073,0.00015960152155605016,0.0001421299593668436,0.0007286074089066195,1.2715139138016895e-05,6.102359477125919e-05,0.0005551526155127209,0.11913345388226354,0.18384224926055254,0.043312701700421,0.009675650252674205
1,176222.0,False,44,e4c3d_00000,2026-03-22_19-40-47,1774222847,6.138747692108154,264.0574872493744,27124,David_Laptop,127.0.0.1,264.0574872493744,44,5.128690673824851,2.700559248467578e-05,5.128016843316199,0.4832868557416138,4.635648737181922,0.007797578668961414,4006.0,0.00039075120899782144,0.4429438152268276,0.00045205012429505587,0.9061231650458649,-155.7268604505621,43.0,0.0002201865352231015,456.9527425471547,456.9527425471547,-70.21700517088175,375.4,1142.0,176222.0,430,14.0,65,-189.97085160762072,697.7993039233145,4,0,4,29.6875,91.8375,-155.7268604505621,176222.0,0.00032516090739979637,4006.0,4006.0,176222.0,0.0012484770979708775,-155.7268604505621,4004.3654517495866,136965,0,1275376,1782656,40448,4062.410747852996,56360094,224084.7164532852,7093.989433111915,40448,0.01,1871.7517,136965,0.0001,8.050084,1.279642,44.0,-0.1833905,0.02500000037252903,0.011045107,-0.030903982,1782656,3.9816182,1.0,128.0,7093.896399396636,0.35760785960320024,0.00010113777620945888,6.222099009098733e-05,6.475171827020733e-06,2.6841079898653075e-05,4.256414178468302e-06,7.91804933401185e-05,3.254834698743254e-06,0.0005980212097131178,0.00010829312078244199,0.0001525553770434654,0.00013994572077390398,0.00072487933629855,1.2691988538544036e-05,6.09953609268753e-05,0.0005550820856906564,0.11912536434387035,0.18338691376503133,0.04338589668545515,0.009655274750837625
1,180229.0,False,45,e4c3d_00000,2026-03-22_19-40-53,1774222853,6.290167570114136,270.3476548194885,27124,David_Laptop,127.0.0.1,270.3476548194885,45,5.140167206084393,2.6934536910959984e-05,5.139493074879615,0.48414000118079875,4.646301043811406,0.007772797881035302,4007.0,0.00030176085634742075,0.44370904757549157,0.00045205012429505587,0.7891339379316196,-145.47273842869328,44.0,0.0001870190497092125,482.1879049686803,482.1879049686803,-88.19355273246765,328.81,1155.0,180229.0,427,13.0,65,-189.97085160762072,695.9733165763382,4,0,4,39.21111111111111,92.86666666666666,-145.47273842869328,180229.0,0.00025373787561400364,4007.0,4007.0,180229.0,0.0010112094714176943,-145.47273842869328,4004.391797232091,136965,0,1275376,1823104,40448,4062.146640374466,57635470,222984.6989605307,7059.742042275247,40448,0.01,1276.4628,136965,0.0001,7.120464,1.2681388,45.0,-0.080001354,0.02500000037252903,0.0051394077,-0.14722936,1823104,3.4004493,1.0,128.0,7059.665293455132,0.3578646030068448,8.210611071324467e-05,4.994561130934363e-05,3.1676073506756872e-06,2.1440858117426866e-05,3.8016060851115624e-06,6.115119997765168e-05,2.895559881284173e-06,0.0004907536858272005,8.934612313415246e-05,0.0001265241319009459,0.00010780703003780383,0.0007250025431902551,1.2656068181924273e-05,6.08884099835435e-05,0.0005534912623908535,0.11898280270425546,0.1838036566283158,0.04339742371764687,0.009630816000479908
1,184239.0,False,46,e4c3d_00000,2026-03-22_19-40-59,1774222859,6.541646718978882,276.8893015384674,27124,David_Laptop,127.0.0.1,276.8893015384674,46,5.1538923430263806,2.695019021952134e-05,5.15321523513183,0.4860646931685886,4.658118717375967,0.00775585690291833,4010.0,0.0003032175486436279,0.4456693095989253,0.00045205012429505587,0.7921067109704018,-147.10908263280987,45.0,0.00021780348197525525,581.7250607209257,581.7250607209257,-88.19355273246765,340.85,1161.0,184239.0,427,6.0,65,-194.92733366042376,692.3489616969409,4,0,4,24.779999999999998,91.41,-147.10908263280987,184239.0,0.0002911109101812207,4010.0,4010.0,184239.0,0.0011188891146321643,-147.10908263280987,4004.44787925977,136965,0,1270080,1863424,40320,4061.8451739707216,58905550,221518.62531494178,7014.173578651843,40320,0.01,886.0764,136965,0.0001,5.9129004,1.2933775,46.0,-0.1722914,0.03750000149011612,0.021764666,0.09230954,1863424,3.0363698,1.0,128.0,7014.084884226296,0.35715890797491123,7.891252327043564e-05,5.314083428123755e-05,2.8877218961751136e-06,2.1273426863886697e-05,3.8050196023629292e-06,8.576662433127405e-05,3.113740858834241e-06,0.0004907830767320891,0.00011881037585795503,0.0001414264348863142,0.00011923832119067567,0.0007225465193376373,1.2706510012023575e-05,6.0866529189262455e-05,0.0005522793489239565,0.11906607167729773,0.18305324306310894,0.043382316478986424,0.009613554840510753
1,188242.0,False,47,e4c3d_00000,2026-03-22_19-41-06,1774222866,6.298144578933716,283.1874461174011,27124,David_Laptop,127.0.0.1,283.1874461174011,47,5.165241205598947,2.694268798401695e-05,5.164563280781442,0.48611403923723123,4.669454125202049,0.007724901333680649,4003.0,0.0002507105032134335,0.4458045540022899,0.00045205012429505587,0.8683432109933347,-153.29594201188536,46.0,0.00016019379656073622,474.75621799814917,474.75621799814917,-88.19355273246765,390.34,1174.0,188242.0,430,13.0,133,-194.92733366042376,689.1402644281712,4,0,4,24.77777777777778,88.04444444444445,-153.29594201188536,188242.0,0.00022545259216232377,4003.0,4003.0,188242.0,0.0008453622039823566,-153.29594201188536,4004.4334004671728,136965,0,1270080,1903744,40320,4061.5467222310144,60175630,220469.6835837593,6981.75744711902,40320,0.01,996.39404,136965,0.0001,8.240247,1.2725437,47.0,-0.08524263,0.03750000149011612,0.0058305934,-0.20340307,1903744,3.9042137,1.0,128.0,6981.616140351651,0.3564773558953414,6.705301978933847e-05,4.499534312275495e-05,2.627920360418967e-06,1.862501529695109e-05,3.331280450285888e-06,5.5448853974956696e-05,2.5913875898811142e-06,0.0003938266889459153,7.939917138244528e-05,0.00010254542858219484,9.257017495506589e-05,0.0007209450550586557,1.2764442828124957e-05,6.0999867219017473e-05,0.0005525535541739594,0.1191318519595111,0.1823306036319034,0.043381647317891216,0.00959204229105106
1,192247.0,False,48,e4c3d_00000,2026-03-22_19-41-12,1774222872,6.124804735183716,289.31225085258484,27124,David_Laptop,127.0.0.1,289.31225085258484,48,5.174670926541811,2.6847260100792194e-05,5.173994140976101,0.4863939258465229,4.678647372949854,0.007688195320557645,4005.0,0.00025808822248646747,0.44618964996287225,0.00045205012429505587,0.8624977449467406,-159.42807733152063,47.0,0.00016550773173399876,582.7402102693487,582.7402102693487,-88.19355273246765,408.6,1181.0,192247.0,430,7.0,133,-194.92733366042376,686.2317756717969,4,0,4,27.6625,88.0125,-159.42807733152063,192247.0,0.00022722172299018503,4005.0,4005.0,192247.0,0.0008809011733076813,-159.42807733152063,4004.439066462501,136965,0,1268820,1944064,40320,4061.2112550087045,61444450,219766.22730686018,6960.597801821599,40320,0.01,793.2293,136965,0.0001,7.7837586,1.2738905,48.0,-0.19114447,0.03750000149011612,0.009494565,-0.017893972,1944064,3.8616028,1.0,128.0,6960.59467340934,0.3558998533388818,6.898205290520512e-05,4.604073069247631e-05,2.5776790408393102e-06,1.9218192360509128e-05,3.4113498355490433e-06,5.666622554140544e-05,2.714757762428407e-06,0.0004138532365014813,8.24460766251956e-05,0.0001078869301918097,9.539274488333139e-05,0.0007209106020985514,1.2728794443764225e-05,6.084286850373314e-05,0.0005501960194718705,0.1193198494373899,0.18159794959294942,0.04339191384431427,0.009554870869613737
1,196252.0,False,49,e4c3d_00000,2026-03-22_19-41-20,1774222880,7.67430853843689,296.98655939102173,27124,David_Laptop,127.0.0.1,296.98655939102173,49,5.199550982277958,2.6754784183322232e-05,5.198851957567057,0.4851518875917015,4.704778992219963,0.007662094364032328,4005.0,0.00018718624493915497,0.44510445821452455,0.00045205012429505587,0.7873075859155506,-168.39964458005502,48.0,0.00011829104502975116,504.37017534362195,504.37017534362195,-123.42657284066081,421.5,1192.0,196252.0,430,11.0,410,-189.28312849253416,685.3166975825438,4,0,4,23.19090909090909,88.09090909090908,-168.39964458005502,196252.0,0.00016364692184827164,4005.0,4005.0,196252.0,0.0006377242474524937,-168.39964458005502,4004.4446757978762,136965,0,1270080,1984384,40320,4060.9191424586174,62714530,217028.45341702073,6874.516281895444,40320,0.01,1188.1261,136965,0.0001,6.678696,1.2701448,49.0,-0.17884421,0.01875000074505806,0.0048831617,-0.0647341,1984384,3.2620955,1.0,128.0,6874.461231266225,0.35708500380494557,4.969459872033934e-05,3.252546139039743e-05,1.849489507320955e-06,1.4110494301980588e-05,2.427971215135144e-06,4.255199953301359e-05,1.922303482501637e-06,0.00029927621006304477,5.903445132868893e-05,7.7337030855246e-05,6.933394001097678e-05,0.0007166924944052981,1.2695504886782523e-05,6.0826439669863014e-05,0.0005506180578192817,0.11924685294420022,0.18270601110000875,0.043585926704913756,0.00951404916203328
1,200258.0,False,50,e4c3d_00000,2026-03-22_19-41-26,1774222886,6.6808905601501465,303.6674499511719,27124,David_Laptop,127.0.0.1,303.6674499511719,50,5.214138047457864,2.679523868675297e-05,5.213424102987892,0.4876958577174312,4.716794561298483,0.007669677423606841,4006.0,0.00036018329969648717,0.4476751143838814,0.00045205012429505587,0.7614944489859045,-168.46585304761305,49.0,0.0002527235714803872,530.5407919290308,530.5407919290308,-123.42657284066081,422.51,1202.0,200258.0,432,10.0,410,-210.83609476685524,675.8605674372981,4,0,4,23.439999999999998,89.66999999999999,-168.46585304761305,200258.0,0.00035572221548185696,4006.0,4006.0,200258.0,0.001263620804741758,-168.46585304761305,4004.4602290398975,136965,0,1269765,2024704,40320,4060.619951034031,63984295,215668.84625554236,6832.1919803336805,40320,0.01,1470.559,136965,0.0001,8.058712,1.2489592,50.0,-0.12414694,0.01875000074505806,0.00932129,-0.05438174,2024704,3.96266,1.0,128.0,6832.116865114265,0.3562213817662406,0.00010691195975735941,6.301980939461977e-05,3.5926821751597184e-06,2.5572825868020633e-05,4.031657050550653e-06,7.334126845957461e-05,3.407052221257385e-06,0.0006346593696718354,0.0001120245589686298,0.00014051589192092814,0.00012781326384555985,0.0007189015710055419,1.2673547144976846e-05,6.078917380027401e-05,0.0005487028754809041,0.11935077041638983,0.1818104009871788,0.043531369437888046,0.009498305670785356
1,204266.0,False,51,e4c3d_00000,2026-03-22_19-41-34,1774222894,7.619992971420288,311.28744292259216,27124,David_Laptop,127.0.0.1,311.28744292259216,51,5.238034764983275,2.6755288035989927e-05,5.2373153079547965,0.49497465013948405,4.7334192146827405,0.0076586336521916815,4008.0,0.0005335093905268013,0.4547948262402116,0.00045205012429505587,0.8790062160417438,-159.3435074374266,50.0,0.00033462927461629186,563.0492204542057,563.0492204542057,12.707426749169827,404.5,1210.0,204266.0,432,8.0,120,-210.83609476685524,669.3642899298615,4,0,4,24.318181818181817,91.5909090909091,-159.3435074374266,204266.0,0.00046958576544483546,4008.0,4008.0,204266.0,0.0018745769208270023,-159.3435074374266,4004.4956267494986,136965,0,1270080,2065024,40320,4060.333751523691,65254375,213011.79346003142,6748.563730493858,40320,0.01,470.2225,136965,0.0001,5.984444,1.255065,51.0,-0.19596255,0.00937500037252903,0.00432963,-0.10444413,2065024,2.8753083,1.0,128.0,6748.5018494467795,0.35565289294666486,0.0001440347979054516,0.00010765398076425362,5.540123859583247e-06,3.988223673031917e-05,7.895707615887355e-06,0.00010802344198436643,3.660274144918052e-06,0.0008972164621435983,0.00016751976051275388,0.00023541973117825876,0.00022121479098193768,0.0007149855534421992,1.2662812556808309e-05,6.081528456155363e-05,0.0005476548467663878,0.11939759371194304,0.18105675097775023,0.04364748874329143,0.009526666612643772
1,208268.0,False,52,e4c3d_00000,2026-03-22_19-41-41,1774222901,7.21688985824585,318.504332780838,27124,David_Laptop,127.0.0.1,318.504332780838,52,5.25767272033381,2.6785735096442615e-05,5.256947460873276,0.49780633963903986,4.7502053825341095,0.0076548253180287375,4002.0,0.0003989016653444828,0.45763358047832603,0.00045205012429505587,1.2877871170360595,-152.614035305921,51.0,0.00024455675930393835,458.9376048839971,458.9376048839971,12.707426749169827,390.96,1224.0,208268.0,432,14.0,120,-210.83609476685524,663.632811420011,4,0,4,20.759999999999998,91.22999999999999,-152.614035305921,208268.0,0.00034221788995129725,4002.0,4002.0,208268.0,0.0013163635727629762,-152.614035305921,4004.4706704820037,136965,0,1270080,2105344,40320,4060.050414008454,66524455,211122.06819528923,6689.2590639033715,40320,0.01,1472.0928,136965,0.0001,8.781501,1.2447526,52.0,-0.118239164,0.004687500186264515,0.0044745146,0.02754097,2105344,4.405886,1.0,128.0,6689.199356039298,0.3570902610138006,0.00010043756840212478,8.050338080070412e-05,5.226699214331987e-06,2.832690717562263e-05,4.571738521353504e-06,7.709703869413866e-05,3.689392904719813e-06,0.0006232516463847217,0.0001298399972300298,0.00015987436915026998,0.00013626354832454548,0.0007117376973515467,1.2631183990463876e-05,6.07231309884038e-05,0.000548987295430608,0.11950639977393478,0.1820759944682379,0.04393554485820121,0.009551365944973217
1,212278.0,False,53,e4c3d_00000,2026-03-22_19-41-48,1774222908,6.924701929092407,325.4290347099304,27124,David_Laptop,127.0.0.1,325.4290347099304,53,5.274167425133292,2.692287733688835e-05,5.273439762263687,0.5021594412406518,4.762393119711079,0.00761209306622645,4010.0,0.0005098639403040419,0.4620826921748779,0.00045205012429505587,1.3649304229952395,-145.07625797754153,52.0,0.0003405239157110135,595.1364517026584,595.1364517026584,33.10107892751694,394.77,1230.0,212278.0,433,6.0,120,-210.83609476685524,657.5126425684979,4,0,4,25.15,91.27999999999999,-145.07625797754153,212278.0,0.00041019297929186616,4010.0,4010.0,212278.0,0.0015762754896360858,-145.07625797754153,4004.5259637771837,136965,0,1270080,2145664,40320,4059.7699098683697,67794535,209683.42299940513,6644.207366804964,40320,0.01,626.4944,136965,0.0001,7.0521393,1.2403971,53.0,-0.14607096,0.004687500186264515,0.0094117215,0.08173022,2145664,3.5954401,1.0,128.0,6644.216569623778,0.3570585834064134,0.0001242882374428032,8.265179481146119e-05,5.036701966565992e-06,3.1677568948294356e-05,6.521687595813773e-06,0.00010151568222166309,4.3476711061939976e-06,0.0007461491596372374,0.00014230630880755595,0.0001867250574921851,0.00017715035331538546,0.0007075363192988295,1.2641874357898046e-05,6.087889966761211e-05,0.0005538164207236868,0.11972056977563401,0.1816758115243821,0.04412765440878831,0.009514125283372173
