num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/replay_buffer_add_data_timer,timers/replay_buffer_sampling_timer,timers/learner_update_timer,timers/replay_buffer_update_prios_timer,timers/synch_weights,env_runners/num_episodes_lifetime,env_runners/env_reset_timer,env_runners/env_to_module_sum_episodes_length_in,env_runners/num_env_steps_sampled,env_runners/sample,env_runners/num_episodes,env_runners/env_to_module_sum_episodes_length_out,env_runners/weights_seq_no,env_runners/rlmodule_inference_timer,env_runners/env_step_timer,env_runners/num_env_steps_sampled_lifetime,env_runners/time_between_sampling,env_runners/episode_len_max,env_runners/episode_return_mean,env_runners/episode_return_min,env_runners/episode_len_min,env_runners/episode_return_max,env_runners/episode_len_mean,env_runners/episode_duration_sec_mean,env_runners/num_env_steps_sampled_lifetime_throughput,replay_buffer/num_episodes_stored,replay_buffer/num_env_steps_evicted,replay_buffer/num_env_steps_per_sample,replay_buffer/num_env_steps_evicted_lifetime,replay_buffer/env_step_utilization,replay_buffer/num_env_steps_sampled_lifetime,replay_buffer/num_episodes_added_lifetime,replay_buffer/num_episodes_evicted_lifetime,replay_buffer/num_resamples,replay_buffer/num_env_steps_stored,replay_buffer/num_env_steps_added,replay_buffer/num_env_steps_sampled,replay_buffer/num_episodes_evicted,replay_buffer/actual_n_step,replay_buffer/num_env_steps_per_sample_lifetime,replay_buffer/num_episodes_per_sample,replay_buffer/num_env_steps_added_lifetime,replay_buffer/num_episodes_added,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/num_agent_steps_sampled/default_agent,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/num_module_steps_sampled/default_policy,env_runners/module_episode_return_mean/default_policy,env_runners/agent_episode_return_mean/default_agent,replay_buffer/num_module_steps_sampled/default_policy,replay_buffer/module_actual_n_step/default_policy,replay_buffer/num_agent_episodes_evicted/default_agent,replay_buffer/num_agent_resamples/default_agent,replay_buffer/num_module_episodes_added_lifetime/default_policy,replay_buffer/module_step_utilization/default_policy,replay_buffer/num_agent_steps_evicted_lifetime/default_agent,replay_buffer/num_agent_steps_sampled_lifetime/default_agent,replay_buffer/num_module_episodes_per_sample/default_policy,replay_buffer/num_agent_steps_sampled/default_agent,replay_buffer/num_agent_steps_stored/default_agent,replay_buffer/num_module_steps_per_sample/default_policy,replay_buffer/num_agent_steps_added/default_agent,replay_buffer/agent_actual_n_step/default_agent,replay_buffer/num_agent_steps_per_sample/default_agent,replay_buffer/num_module_episodes_evicted_lifetime/default_policy,replay_buffer/num_module_steps_evicted/default_policy,replay_buffer/num_module_episodes_added/default_policy,replay_buffer/num_agent_steps_per_sample_lifetime/default_agent,replay_buffer/num_agent_steps_evicted/default_agent,replay_buffer/num_module_steps_added_lifetime/default_policy,replay_buffer/num_agent_episodes_added/default_agent,replay_buffer/num_agent_episodes_evicted_lifetime/default_agent,replay_buffer/num_agent_steps_added_lifetime/default_agent,replay_buffer/num_module_steps_added/default_policy,replay_buffer/num_module_episodes/default_policy,replay_buffer/num_agent_episodes_added_lifetime/default_agent,replay_buffer/num_module_steps_sampled_lifetime/default_policy,replay_buffer/agent_step_utilization/default_agent,replay_buffer/num_module_episodes_evicted/default_policy,replay_buffer/num_module_resamples/default_policy,replay_buffer/num_module_steps_evicted_lifetime/default_policy,replay_buffer/num_agent_episodes/default_agent,replay_buffer/num_module_steps_per_sample_lifetime/default_policy,replay_buffer/num_agent_episodes_per_sample/default_agent,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/qf_max,learners/default_policy/weights_seq_no,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/last_target_update_ts,learners/default_policy/td_error_mean,learners/default_policy/qf_min,learners/default_policy/qf_loss,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/module_train_batch_size_mean,learners/default_policy/num_target_updates,learners/default_policy/total_loss,learners/default_policy/qf_mean,learners/default_policy/num_trainable_parameters,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/num_module_steps_trained,learners/default_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_next_observations_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor
60,11089.0,False,11,c365a_00000,2026-02-27_18-05-40,1772233540,36.68490815162659,445.1465268135071,9888,David_Laptop,127.0.0.1,445.1465268135071,11,6.252498704023479,2.2802439223034736e-05,0.665734510297858,0.02105377317327424,0.008594371539402715,0.4134833776565025,0.17524150006718983,0.030081474477104464,0.005734621256854722,183.0,0.0004887249669991434,4.130987469881129,1014.0,0.004031220959853915,18.0,4.130987469881129,600.0,0.0014333371762927005,0.0002064400270797658,11089.0,0.6629867382420027,120,-103.11271776080132,-194.51707291603088,28,86.49845477938652,56.46,0.007264742015395314,28.2866193788125,183.58,0,81325,0,0.5393337924226771,1202000,199,0,0,10250.89,1014,120000,0,1.0,662264,11369,11089,18,4,0,4,21.84509803921568,89.70784313725491,1014.0,0.0004593506924529174,0.0002323960986906544,11089.0,11089.0,1014.0,-103.11271776080132,-103.11271776080132,120000,1.0,0,0,11089,0.5393337924226771,0,1202000,11369,120000,10250.89,81325,1014,1.0,81325,0,0,1014,662264,0,199,18,0,11089,18,10250.89,199,1202000,0.5393337924226771,0,0,0,183.58,662264,11369,1202000,120000,120000,0,2000.0,2000.0,69125,1202000,3290.4970882296166,3290.428784688963,-7.871925,601.0,0.001,10630.0,26.709879,-15.63399,0.24235146,0.055623986,2000.0,20,0.24235146,-13.288445,69125,1202000,120000,3290.4754532966717,0.1012477398727057,0.00010109745855357185,8.121900870440978e-06,3.75503738661139e-05,3.448383241447699e-06,9.360202293050055e-05,9.561325105316194e-05,8.264910946722062e-05,2.0949713355774068e-05,2.885143610981377e-06,4.397711422902951e-06,4.3309717434192195e-05,0.02706366487708537,1.0428629925657647e-05,0.007721947413500671,4.1550346932255006e-05,0.006808803835382571,0.05888360915451234,0.00041141867862827004
60,12089.0,False,12,c365a_00000,2026-02-27_18-06-24,1772233584,44.04431700706482,489.1908438205719,9888,David_Laptop,127.0.0.1,489.1908438205719,12,6.630273289983764,2.6063504588760604e-05,0.7084035897091974,0.02327542881535316,0.009124238571320102,0.4388807724816184,0.18653418222249907,0.0317602191363147,0.0055066810665267965,200.0,0.0004887249669991434,4.115668528638826,1000.0,0.004395101556301389,17.0,4.115668528638826,660.0,0.0015345257386429772,0.00023306000260125108,12089.0,0.702297815029624,103,-109.77334291487932,-194.51707291603088,28,-72.51538810133934,58.98,0.007686489939223975,21.286995794736434,200.88,0,74721,0,0.5516814276833031,1322000,215,0,0,11259.78,1000,120000,0,1.0,736985,12414,12089,16,4,0,4,24.836666666666662,90.71666666666668,1000.0,0.0005159754455664876,0.00026222946054283336,12089.0,12089.0,1000.0,-109.77334291487932,-109.77334291487932,120000,1.0,0,0,12089,0.5516814276833031,0,1322000,12414,120000,11259.78,74721,1000,1.0,74721,0,0,1000,736985,0,215,16,0,12089,16,11259.78,215,1322000,0.5516814276833031,0,0,0,200.88,736985,12414,1322000,120000,120000,0,2000.0,2000.0,69125,1322000,2513.9963471566657,2514.0509146805994,-9.925766,661.0,0.001,11639.0,26.325151,-17.96477,0.2398837,0.04773438,2000.0,22,0.2398837,-15.3808365,69125,1322000,120000,2514.1124175702053,0.10756911791190085,0.00012771781937484847,8.033659846083237e-06,3.913341030112748e-05,3.363253560032382e-06,0.00010317913807312992,0.00010250841753070705,0.00010292471526879509,2.341448266949899e-05,2.958662661962589e-06,4.498603711077517e-06,4.541749171111806e-05,0.028358807931175758,9.854941273267262e-06,0.008154259087533049,4.4065785430446714e-05,0.0072312486100410585,0.06303130932939215,0.0004017562294675888
60,13102.0,False,13,c365a_00000,2026-02-27_18-07-08,1772233628,44.131595611572266,533.3224394321442,9888,David_Laptop,127.0.0.1,533.3224394321442,13,7.005166790083135,2.6094240799887792e-05,0.709682941221595,0.024959870127949597,0.009181126043692974,0.4394168590643686,0.18494568871717823,0.032282121895393256,0.005195463988834305,219.0,0.0004887249669991434,4.122534558489765,1013.0,0.004475255618436876,19.0,4.122534558489765,720.0,0.0015834754352035422,0.00023191811253301867,13102.0,0.7082408530961068,103,-114.44341470092535,-161.2803262770176,28,-72.51538810133934,53.71,0.012675266964361071,25.89819980775434,219.45,0,78615,0,0.5588937689156152,1442000,234,0,0,12268.65,1013,120000,0,1.0,815600,13548,13102,19,4,0,4,26.303278688524593,92.21147540983605,1013.0,0.0005267033062108027,0.0002571347828345169,13102.0,13102.0,1013.0,-114.44341470092535,-114.44341470092535,120000,1.0,0,0,13102,0.5588937689156152,0,1442000,13548,120000,12268.65,78615,1013,1.0,78615,0,0,1013,815600,0,234,19,0,13102,19,12268.65,234,1442000,0.5588937689156152,0,0,0,219.45,815600,13548,1442000,120000,120000,0,2000.0,2000.0,69125,1442000,3142.373707613357,3142.484791056589,-11.347367,721.0,0.001,12646.0,23.594025,-20.148346,0.21775591,0.1708321,2000.0,24,0.21775591,-16.681711,69125,1442000,120000,3142.484673269101,0.10669591685042054,0.00012301316793838967,7.914477092300175e-06,3.93929394329641e-05,3.244316018927529e-06,9.862085849563408e-05,0.00011224043003754192,9.56177390774519e-05,2.2927937259974394e-05,2.9956257873167656e-06,6.181657179465982e-06,4.56986651923825e-05,0.02844882952618178,9.452700649863706e-06,0.008436093263371665,4.370090325499451e-05,0.007206436080575803,0.061796287892385164,0.00039389369663855905
59,14107.0,False,14,c365a_00000,2026-02-27_18-07-43,1772233663,34.846384048461914,568.1688234806061,9888,David_Laptop,127.0.0.1,568.1688234806061,14,7.283470141181731,2.39981996710239e-05,0.6562650456922338,0.024015595573726213,0.008581169776418691,0.40415938596956735,0.1721413121711578,0.029824942086268895,0.004852007063097338,242.0,0.0004887249669991434,4.1338985010181295,1005.0,0.004086343728834247,23.0,4.1338985010181295,779.0,0.0014252427918244209,0.0002101242023192472,14107.0,0.6541814292794168,92,-104.571096842587,-203.3506437242031,28,86.12008208036423,48.22,0.00829883703496307,28.812313787114896,239.24,0,83311,0,0.5676699043950473,1560000,257,0,0,13267.46,1005,118000,0,1.0,898911,14522,14107,23,4,0,4,19.522916666666664,90.91875,1005.0,0.0004801043944145189,0.00023523466493577844,14107.0,14107.0,1005.0,-104.571096842587,-104.571096842587,118000,1.0,0,0,14107,0.5676699043950473,0,1560000,14522,118000,13267.46,83311,1005,1.0,83311,0,0,1005,898911,0,257,23,0,14107,23,13267.46,257,1560000,0.5676699043950473,0,0,0,239.24,898911,14522,1560000,118000,118000,0,2000.0,2000.0,69125,1560000,3402.9226507148355,3402.943789329883,-11.066283,780.0,0.001,13655.0,26.280827,-22.64813,0.2409116,0.026110362,2000.0,26,0.2409116,-18.186178,69125,1560000,118000,3402.907764007497,0.09976831545351711,0.00010862167163194083,7.385203860480179e-06,3.65190552799511e-05,2.9911682427681717e-06,9.250376846806934e-05,0.00010342498663795118,8.639960037180721e-05,2.1070272901947422e-05,2.8688216828455227e-06,5.131325716901469e-06,4.251026318561025e-05,0.02626629588308139,9.134133474966391e-06,0.008100312576096962,4.0598679771007536e-05,0.006619092210862175,0.05806674465448727,0.00036295709409328326
61,15122.0,False,15,c365a_00000,2026-02-27_18-08-20,1772233700,36.88412547111511,605.0529489517212,9888,David_Laptop,127.0.0.1,605.0529489517212,15,7.579344516769134,2.281532382174949e-05,0.6325840993838925,0.02603935042046799,0.008228263521011258,0.3896079414494337,0.1631344050674632,0.028830874123913355,0.004594275019116273,254.0,0.0004887249669991434,4.1182905008443855,1015.0,0.0038488399353796394,12.0,4.1182905008443855,840.0,0.0013520381921864316,0.00019953025416461455,15122.0,0.6295177794921287,95,-89.9954798552394,-145.69917580485344,28,86.12008208036423,53.91,0.00727504103211686,27.884451968388255,258.57,0,79992,0,0.576891689877695,1682000,270,0,0,14296.7,1015,122000,0,1.0,978903,16074,15122,13,4,0,4,21.043137254901957,88.20980392156862,1015.0,0.0004678872014865215,0.00022414055592777214,15122.0,15122.0,1015.0,-89.9954798552394,-89.9954798552394,122000,1.0,0,0,15122,0.576891689877695,0,1682000,16074,122000,14296.7,79992,1015,1.0,79992,0,0,1015,978903,0,270,13,0,15122,13,14296.7,270,1682000,0.576891689877695,0,0,0,258.57,978903,16074,1682000,122000,122000,0,2000.0,2000.0,69125,1682000,3336.1829848497573,3336.2184083216553,-12.202356,841.0,0.001,14669.0,26.677578,-25.417639,0.24536009,0.031890392,2000.0,28,0.24536009,-19.874699,69125,1682000,122000,3336.2400227721023,0.09441125007713051,0.00010036729120703656,7.405102979134882e-06,4.4737464299584045e-05,2.8920118667226433e-06,8.983674033511056e-05,0.0001013647894578741,8.203854490952217e-05,2.074009206999524e-05,2.7936436520991848e-06,4.612854179153913e-06,4.047003245540651e-05,0.02557352881086357,8.610771954615532e-06,0.007574858939518241,3.9525987494034106e-05,0.006278613067619697,0.05430790933395059,0.000353973789428578
61,16137.0,False,16,c365a_00000,2026-02-27_18-08-56,1772233736,36.14864778518677,641.201596736908,9888,David_Laptop,127.0.0.1,641.201596736908,16,7.864886825600162,2.269016326689827e-05,0.6139989688571981,0.02459078514453044,0.008068144351952732,0.37736126036519474,0.15957313010816426,0.02802586135611488,0.0044330272543906405,267.0,0.0004887249669991434,4.108319975710035,1015.0,0.003675261871219444,13.0,4.108319975710035,901.0,0.0013013707067263578,0.0001952042499585491,16137.0,0.6123791125565845,119,-76.03282873541117,-137.9189197421074,37,86.12008208036423,64.05,0.007005246044136584,27.99288302870602,273.0,0,80443,0,0.5829431360437004,1804000,283,0,0,15315.0,1015,122000,0,1.0,1059346,16899,16137,13,4,0,4,21.448979591836736,88.05306122448978,1015.0,0.00043881547283821135,0.00021588581210899054,16137.0,16137.0,1015.0,-76.03282873541117,-76.03282873541117,122000,1.0,0,0,16137,0.5829431360437004,0,1804000,16899,122000,15315.0,80443,1015,1.0,80443,0,0,1015,1059346,0,283,13,0,16137,13,15315.0,283,1804000,0.5829431360437004,0,0,0,273.0,1059346,16899,1804000,122000,122000,0,2000.0,2000.0,69125,1804000,3400.273563458099,3400.376803794276,-11.490899,902.0,0.001,15677.0,25.06921,-28.364033,0.23401871,0.025184685,2000.0,30,0.23401871,-21.030378,69125,1804000,122000,3400.4251831224265,0.09261060886320972,9.525807620490052e-05,7.107757676718035e-06,3.874387139941613e-05,2.8123366598229385e-06,8.682004362457062e-05,9.321429802363416e-05,7.759543369765696e-05,2.0496375792304265e-05,2.7236997448100318e-06,5.1031909486551795e-06,3.924555000548129e-05,0.024862795363124832,8.351078790593638e-06,0.007282440371505304,3.719831120689612e-05,0.006053757796078916,0.05377076549002203,0.0003443118490171665
61,17144.0,False,17,c365a_00000,2026-02-27_18-09-33,1772233773,36.881142139434814,678.0827388763428,9888,David_Laptop,127.0.0.1,678.0827388763428,17,8.15494516334427,2.1858905643428496e-05,0.6093481774319596,0.026766455801754938,0.007977087303630084,0.37324855546659363,0.15719668669340595,0.028045302602887,0.0043094657167575745,280.0,0.0004887249669991434,4.089092929939275,1007.0,0.003636634917055825,13.0,4.089092929939275,962.0,0.0013048081097656984,0.0001943520569761521,17144.0,0.6073011323533611,139,-83.1963518922031,-111.42892482876778,37,-68.58948901295662,72.47,0.00673792305169627,27.5737000024043,286.6,0,81945,0,0.588252164077606,1926000,296,0,0,16328.99,1007,122000,0,1.0,1141291,17684,17144,13,4,0,4,20.624000000000002,88.014,1007.0,0.00043867434916905305,0.0002156673536031857,17144.0,17144.0,1007.0,-83.1963518922031,-83.1963518922031,122000,1.0,0,0,17144,0.588252164077606,0,1926000,17684,122000,16328.99,81945,1007,1.0,81945,0,0,1007,1141291,0,296,13,0,17144,13,16328.99,296,1926000,0.588252164077606,0,0,0,286.6,1141291,17684,1926000,122000,122000,0,2000.0,2000.0,69125,1926000,3357.5029001674056,3357.5558121667855,-12.280061,963.0,0.001,16703.0,23.607811,-31.276226,0.222547,0.01275713,2000.0,32,0.222547,-22.104769,69125,1926000,122000,3357.535852391456,0.09094497553967824,9.378902713939081e-05,7.651270154346036e-06,3.641280349217746e-05,2.9238720218854426e-06,9.079493958435651e-05,9.350963697996011e-05,7.726941596342327e-05,2.0019610010021367e-05,2.721314060428111e-06,4.693957179403871e-06,3.966645596594662e-05,0.02467756688384931,8.274447201955055e-06,0.007063043318305504,3.692032657676873e-05,0.005920899987633963,0.05265433729259816,0.0003443773070491301
62,18159.0,False,18,c365a_00000,2026-02-27_18-10-10,1772233810,36.98266291618347,715.0654017925262,9888,David_Laptop,127.0.0.1,715.0654017925262,18,8.443085969710873,2.1515673580626277e-05,0.6029830764882171,0.025065463109905498,0.007897970844568147,0.3701249758852477,0.15625697271448521,0.02765333421395915,0.004304319849279601,289.0,0.0004887249669991434,4.073439060730941,1015.0,0.003574306069852988,9.0,4.073439060730941,1024.0,0.0012886982020303213,0.000193473051202506,18159.0,0.6000696415498245,139,-85.21827085420489,-119.24243289232254,37,-68.58948901295662,79.22,0.006779663052875549,27.79965333665624,298.08,0,85230,0,0.5937357920417751,2050000,305,0,0,17348.43,1015,124000,0,1.0,1226521,18589,18159,9,4,0,4,20.515686274509804,88.04313725490194,1015.0,0.0004358974706185562,0.00021301221379592533,18159.0,18159.0,1015.0,-85.21827085420489,-85.21827085420489,124000,1.0,0,0,18159,0.5937357920417751,0,2050000,18589,124000,17348.43,85230,1015,1.0,85230,0,0,1015,1226521,0,305,9,0,18159,9,17348.43,305,2050000,0.5937357920417751,0,0,0,298.08,1226521,18589,2050000,124000,124000,0,2000.0,2000.0,69125,2050000,3383.121293874558,3382.952996844995,-13.545137,1025.0,0.001,17718.0,20.968672,-33.717964,0.0101859,0.005414684,2000.0,34,0.0101859,-22.783215,69125,2050000,124000,3382.9258646937783,0.09039185109751366,9.337806433279167e-05,7.339842574880481e-06,3.463283114077848e-05,2.8325420960751846e-06,8.771906016015842e-05,9.194700866710803e-05,7.609121098706902e-05,1.9454779085784913e-05,2.6892687920424555e-06,4.6232842828631475e-06,4.0075264106046655e-05,0.024693247440868458,8.250289194960394e-06,0.006910362760055064,3.6506836778516025e-05,0.005930097980469843,0.052212710183600124,0.00035983862430608547
60,19163.0,False,19,c365a_00000,2026-02-27_18-10-46,1772233846,35.95914316177368,751.0245449542999,9888,David_Laptop,127.0.0.1,751.0245449542999,19,8.718112618013379,2.139744891475677e-05,0.6011551963537839,0.025142553995348333,0.007885305887369218,0.3692386337256877,0.1555685331875073,0.027397480591666013,0.00425029798050356,305.0,0.0004887249669991434,4.088550126710978,1004.0,0.003530805020377644,16.0,4.088550126710978,1084.0,0.0012635042375342442,0.00018737733582744497,19163.0,0.5981005049654902,172,-99.3763588154316,-131.7247864753008,43,-70.71786481142044,87.33,0.00699849005555734,27.983662068119088,309.54,0,83922,0,0.5992559192430817,2170000,321,0,0,18339.69,1004,120000,0,1.0,1310443,18758,19163,16,4,0,4,21.528571428571432,87.9938775510204,1004.0,0.0004243936630237169,0.00020927154297748063,19163.0,19163.0,1004.0,-99.3763588154316,-99.3763588154316,120000,1.0,0,0,19163,0.5992559192430817,0,2170000,18758,120000,18339.69,83922,1004,1.0,83922,0,0,1004,1310443,0,321,16,0,19163,16,18339.69,321,2170000,0.5992559192430817,0,0,0,309.54,1310443,18758,2170000,120000,120000,0,2000.0,2000.0,69125,2170000,3360.487696745665,3360.4420181626697,-14.171223,1085.0,0.001,18730.0,21.550621,-34.432487,0.010473753,0.0018244332,2000.0,36,0.010473753,-23.680258,69125,2170000,120000,3360.3722060038713,0.08997779690036778,9.259678016192392e-05,7.0483538654600126e-06,3.476195844090206e-05,2.8551171412312224e-06,8.567311557562042e-05,8.822375819616587e-05,7.419679575661539e-05,1.956564476622799e-05,2.709768696911602e-06,4.301455131462817e-06,3.932379069466533e-05,0.02462544188932064,8.045706625258158e-06,0.006821997577366443,3.621155515546987e-05,0.005855757520346248,0.05203253480986024,0.00036332720598576207
59,20164.0,False,20,c365a_00000,2026-02-27_18-11-26,1772233886,39.7985315322876,790.8230764865875,9888,David_Laptop,127.0.0.1,790.8230764865875,20,9.028871836832323,2.3084957689256746e-05,0.6428418845160966,0.025565224492800583,0.008517389121685901,0.39842579123262056,0.16415683767238887,0.029370104107632952,0.004374006663121373,328.0,0.0004887249669991434,4.111198781197325,1001.0,0.003706912696582275,23.0,4.111198781197325,1143.0,0.0013113588050831185,0.00019428475862945526,20164.0,0.6343898023550869,159,-118.32761469393968,-132.59728425741196,35,-89.27247288823128,62.68,0.006241133001167327,24.224939235071467,325.78,0,83232,0,0.6047421506260029,2288000,344,0,0,19326.55,1001,118000,0,1.0,1393675,19487,20164,23,4,0,4,21.240740740740744,88.4462962962963,1001.0,0.0004399997228354522,0.0002208591482650733,20164.0,20164.0,1001.0,-118.32761469393968,-118.32761469393968,118000,1.0,0,0,20164,0.6047421506260029,0,2288000,19487,118000,19326.55,83232,1001,1.0,83232,0,0,1001,1393675,0,344,23,0,20164,23,19326.55,344,2288000,0.6047421506260029,0,0,0,325.78,1393675,19487,2288000,118000,118000,0,2000.0,2000.0,69125,2288000,2792.32246583399,2792.192466236995,-15.2853565,1144.0,0.001,19738.0,22.608639,-35.071354,0.010913823,0.0014417962,2000.0,38,0.010913823,-24.15582,69125,2288000,118000,2792.1343492309607,0.0933663927630126,9.793356320412425e-05,7.277626976990629e-06,3.567075934107508e-05,2.965185537626e-06,8.967446612925411e-05,9.057174665993973e-05,7.656192758832905e-05,2.0295233442505816e-05,2.8402400581053927e-06,4.406253870847206e-06,4.267256048272175e-05,0.02567081336686136,9.075916236491536e-06,0.007295070750887624,3.8606358251776216e-05,0.0061126389599679195,0.05361143212119117,0.000374590896641516
59,21169.0,False,21,c365a_00000,2026-02-27_18-12-30,1772233950,63.499656677246094,854.3227331638336,9888,David_Laptop,127.0.0.1,854.3227331638336,21,9.57352528746253,2.7614909768564317e-05,0.8364626550603974,0.02995636649179661,0.011408610089188883,0.523309626619779,0.21275910140634358,0.03830714952519183,0.005048017740910029,351.0,0.0004887249669991434,4.129282627758935,1005.0,0.004591431063583255,23.0,4.129282627758935,1202.0,0.001578301049896915,0.0002427857456368091,21169.0,0.8320585666433155,130,-123.0597919768095,-157.72527161240578,35,-116.90189339220524,46.91,0.009787672981619835,16.351639804056802,347.35,0,83147,0,0.6098540595241215,2406000,367,0,0,20325.8,1005,118000,0,1.0,1476822,20854,21169,23,4,0,4,23.05340909090909,88.07613636363637,1005.0,0.0005521431589214835,0.000282100483769088,21169.0,21169.0,1005.0,-123.0597919768095,-123.0597919768095,118000,1.0,0,0,21169,0.6098540595241215,0,2406000,20854,118000,20325.8,83147,1005,1.0,83147,0,0,1005,1476822,0,367,23,0,21169,23,20325.8,367,2406000,0.6098540595241215,0,0,0,347.35,1476822,20854,2406000,118000,118000,0,2000.0,2000.0,69125,2406000,1922.6505273488403,1922.6388015423154,-16.068493,1203.0,0.001,20746.0,22.650814,-35.586025,0.010924774,0.001239734,2000.0,40,0.010924774,-24.453527,69125,2406000,118000,1922.6997181874785,0.120271959090402,0.00012479726145217014,8.701168024308023e-06,4.3534578206116565e-05,5.006874993752331e-06,0.00010975576504065086,0.0001122172242504663,9.783877738656473e-05,2.5536519800439793e-05,3.4961921664828044e-06,5.387148320249606e-06,5.33205985098149e-05,0.03429712615143854,1.187664292070668e-05,0.00980279146168833,5.403580116742343e-05,0.008552036472110714,0.06670399451162312,0.0004555083101930969
59,22171.0,False,22,c365a_00000,2026-02-27_18-13-29,1772234009,59.273279428482056,913.5960125923157,9888,David_Laptop,127.0.0.1,913.5960125923157,22,10.070307999588493,2.907333012249112e-05,0.9025486100150657,0.03440138125813052,0.012484693709288596,0.5654996122981908,0.22672435290164092,0.04114365119832372,0.0053195324825159335,373.0,0.0004887249669991434,4.136039792870716,1002.0,0.005027014979635336,22.0,4.136039792870716,1261.0,0.0017540638833822761,0.00027054812409313476,22171.0,0.9026660671359191,86,-121.57631115734577,-138.20976880192757,34,-117.78375467658043,43.95,0.011245035936590285,20.062992677201816,370.01,0,83349,0,0.6144966086912715,2524000,389,0,0,21329.18,1002,118000,0,1.0,1560171,22103,22171,22,4,0,4,22.141463414634146,87.73414634146343,1002.0,0.0005908367937270376,0.0003024516444093434,22171.0,22171.0,1002.0,-121.57631115734577,-121.57631115734577,118000,1.0,0,0,22171,0.6144966086912715,0,2524000,22103,118000,21329.18,83349,1002,1.0,83349,0,0,1002,1560171,0,389,22,0,22171,22,21329.18,389,2524000,0.6144966086912715,0,0,0,370.01,1560171,22103,2524000,118000,118000,0,2000.0,2000.0,69125,2524000,2420.468244300575,2420.2760893218924,-16.81307,1262.0,0.001,21763.0,25.853802,-35.946224,0.012347391,0.0010285539,2000.0,42,0.012347391,-25.338444,69125,2524000,118000,2420.2585727331607,0.1270494398227864,0.0001335154993459486,1.0193585956920885e-05,4.588230663423452e-05,4.6582854572207055e-06,0.00011709977480650271,0.0001211177414546004,0.0001033360041325426,2.693163759560302e-05,3.7879071746073715e-06,6.410641365759122e-06,5.855854763570939e-05,0.036807663628989906,1.2836925512502266e-05,0.010486162564144107,5.8483483530666396e-05,0.009284728856863246,0.06943153181876573,0.0005382998579493965
